k n_trees depth sparsity k_build b v build_time recall var_recall query_time projection_time traversal_time vote_time exact_time cs_size n_train n_subsample val_recall val_var_recall val_query_time r0 r1 r2 r3 r4 r5 r6 r7 r8 r9 r10
10 5 14 0.036 10 1 0.000175 11.553 0.6805 0.077567 0.071355 0 0.0030739 0.012007 0.055966 144.09 58000 100 0.6795 0.079689 0.070607 25 27 47 47 83 68 97 109 147 150 200 
10 5 14 0.036 10 1 0.00025 11.553 0.6805 0.077567 0.071666 0 0.0029806 0.012157 0.056246 144.09 58000 100 0.6795 0.079689 0.070778 25 27 47 47 83 68 97 109 147 150 200 
10 5 14 0.036 10 1 0.000375 11.553 0.6805 0.077567 0.071934 0 0.0033108 0.012174 0.056158 144.09 58000 100 0.6795 0.079689 0.070908 25 27 47 47 83 68 97 109 147 150 200 
10 5 14 0.036 10 1 0.0005 11.553 0.6805 0.077567 0.071987 0 0.0030145 0.012114 0.05656 144.09 58000 100 0.6795 0.079689 0.070885 25 27 47 47 83 68 97 109 147 150 200 
10 5 14 0.036 10 1 0.00075 11.553 0.6805 0.077567 0.071833 0 0.0029581 0.012243 0.056322 144.04 58000 100 0.6795 0.079689 0.074564 25 27 47 47 83 68 97 109 147 150 200 
10 5 14 0.036 10 1 0.001 11.553 0.68 0.077417 0.073143 0 0.0030769 0.014152 0.055624 143.36 58000 100 0.6792 0.079707 0.070812 25 27 47 47 84 67 97 109 148 152 197 
10 5 14 0.036 10 1 0.001375 11.553 0.6765 0.077415 0.070017 0 0.0030673 0.012004 0.054656 140.5 58000 100 0.677 0.07919 0.06949 25 27 49 47 86 66 100 110 146 153 191 
10 5 14 0.036 10 1 0.00175 11.553 0.6688 0.076743 0.068278 0 0.0030558 0.012014 0.052918 135.93 58000 100 0.672 0.079516 0.068115 25 28 50 46 92 70 99 116 141 160 173 
10 5 14 0.036 10 1 0.0025 11.553 0.652 0.078354 0.064709 0 0.0028901 0.012094 0.049422 124.99 58000 100 0.6555 0.079569 0.06457 26 31 58 49 101 70 95 122 139 154 155 
10 5 14 0.036 10 1 0.00375 11.553 0.6002 0.080661 0.055931 0 0.0028279 0.011975 0.040822 100.81 58000 100 0.6071 0.079419 0.055772 34 42 74 71 91 91 103 129 137 117 111 
10 5 14 0.036 10 1 0.005 11.553 0.5648 0.082143 0.049638 0 0.0027128 0.012127 0.034512 83.202 58000 100 0.569 0.08052 0.049558 41 52 78 91 99 102 99 120 126 101 91 
10 5 14 0.036 10 1 0.0075 11.553 0.454 0.08631 0.033617 0 0.0024302 0.012183 0.018724 42.169 58000 100 0.4553 0.084516 0.033317 96 83 117 118 93 110 93 97 81 58 54 
10 5 14 0.036 10 1 0.01 11.553 0.4029 0.080983 0.030529 0 0.0023186 0.01208 0.015845 34.964 58000 100 0.4053 0.07806 0.030683 116 119 127 118 96 103 88 98 56 49 30 
10 10 12 0.036 10 1 1e-07 7.25293 0.9521 0.010886 0.28025 0 0.0050511 0.023069 0.25192 710.77 58000 100 0.9482 0.01339 0.28355 0 0 2 0 4 9 13 28 51 156 737 
10 10 12 0.036 10 1 1.375e-07 7.2529 0.9521 0.010886 0.28335 0 0.0043342 0.025218 0.2535 710.77 58000 100 0.9482 0.01339 0.289 0 0 2 0 4 9 13 28 51 156 737 
10 10 12 0.036 10 1 1.75e-07 7.2529 0.9521 0.010886 0.27779 0 0.0043588 0.021021 0.25212 710.77 58000 100 0.9482 0.01339 0.28253 0 0 2 0 4 9 13 28 51 156 737 
10 10 12 0.036 10 1 2.5e-07 7.2529 0.9521 0.010886 0.27707 0 0.0042906 0.020867 0.25163 710.77 58000 100 0.9482 0.01339 0.28305 0 0 2 0 4 9 13 28 51 156 737 
10 10 12 0.036 10 1 3.75e-07 7.2529 0.9521 0.010886 0.28173 0 0.0044099 0.021607 0.25541 710.77 58000 100 0.9482 0.01339 0.29067 0 0 2 0 4 9 13 28 51 156 737 
10 10 12 0.036 10 1 5e-07 7.2529 0.9521 0.010886 0.28298 0 0.0047033 0.021891 0.25608 710.77 58000 100 0.9482 0.01339 0.28619 0 0 2 0 4 9 13 28 51 156 737 
10 10 12 0.036 10 1 7.5e-07 7.2529 0.9521 0.010886 0.27693 0 0.0043502 0.020884 0.2514 710.77 58000 100 0.9482 0.01339 0.28253 0 0 2 0 4 9 13 28 51 156 737 
10 10 12 0.036 10 1 1e-06 7.2529 0.9521 0.010886 0.28335 0 0.0043065 0.025096 0.25365 710.77 58000 100 0.9482 0.01339 0.28835 0 0 2 0 4 9 13 28 51 156 737 
10 10 12 0.036 10 1 1.375e-06 7.2529 0.9521 0.010886 0.28292 0 0.0043109 0.025206 0.25311 710.77 58000 100 0.9482 0.01339 0.2884 0 0 2 0 4 9 13 28 51 156 737 
10 10 12 0.036 10 1 1.75e-06 7.2529 0.9521 0.010886 0.27587 0 0.0045839 0.020775 0.25022 710.77 58000 100 0.9482 0.01339 0.28142 0 0 2 0 4 9 13 28 51 156 737 
10 10 12 0.036 10 1 2.5e-06 7.2529 0.9521 0.010886 0.27614 0 0.004607 0.020869 0.25038 710.77 58000 100 0.9482 0.01339 0.28162 0 0 2 0 4 9 13 28 51 156 737 
10 10 12 0.036 10 1 3.75e-06 7.2529 0.9521 0.010886 0.27695 0 0.0043168 0.020776 0.25157 710.77 58000 100 0.9482 0.01339 0.28197 0 0 2 0 4 9 13 28 51 156 737 
10 10 12 0.036 10 1 5e-06 7.2529 0.9521 0.010886 0.27847 0 0.0043462 0.020942 0.25289 710.77 58000 100 0.9482 0.01339 0.28398 0 0 2 0 4 9 13 28 51 156 737 
10 10 12 0.036 10 1 7.5e-06 7.2529 0.9521 0.010886 0.28895 0 0.0043801 0.03189 0.25238 710.77 58000 100 0.9482 0.01339 0.2861 0 0 2 0 4 9 13 28 51 156 737 
10 10 12 0.036 10 1 1e-05 7.2529 0.9521 0.010886 0.27586 0 0.0045764 0.020755 0.25023 710.77 58000 100 0.9482 0.01339 0.28067 0 0 2 0 4 9 13 28 51 156 737 
10 10 12 0.036 10 1 1.375e-05 7.2529 0.9521 0.010886 0.27676 0 0.0042978 0.020368 0.2518 710.77 58000 100 0.9482 0.01339 0.28179 0 0 2 0 4 9 13 28 51 156 737 
10 10 12 0.036 10 1 1.75e-05 7.2529 0.9521 0.010886 0.27641 0 0.0043373 0.020442 0.25133 710.77 58000 100 0.9482 0.01339 0.28179 0 0 2 0 4 9 13 28 51 156 737 
10 10 12 0.036 10 1 2.5e-05 7.2529 0.9521 0.010886 0.27665 0 0.0042852 0.020343 0.25172 710.77 58000 100 0.9482 0.01339 0.28181 0 0 2 0 4 9 13 28 51 156 737 
10 10 12 0.036 10 1 3.75e-05 7.2529 0.9521 0.010886 0.27655 0 0.0043021 0.020461 0.25149 710.77 58000 100 0.9482 0.01339 0.28189 0 0 2 0 4 9 13 28 51 156 737 
