k n_trees depth sparsity k_build b v build_time recall var_recall query_time projection_time traversal_time vote_time exact_time cs_size n_train val_recall val_var_recall val_query_time r0 r1 r2 r3 r4 r5 r6 r7 r8 r9 r10
10 5 13 0.036 10 1 2000 23.522 0 0 0.011131 0 0.0013115 0.0096199 2.6244e-05 0 58000 0 0 0.010984 1000 0 0 0 0 0 0 0 0 0 0 
10 5 14 0.036 10 1 1 28.8403 0.6301 0.070354 0.063961 0 0.0050827 0.015872 0.04278 103.81 58000 0.6222 0.071399 0.060263 23 34 51 60 85 110 97 145 167 118 110 
10 5 14 0.036 10 1 2 28.84 0.4322 0.079523 0.030166 0 0.0033421 0.012409 0.01422 29.889 58000 0.423 0.076588 0.029103 96 113 109 100 99 119 114 94 72 58 26 
10 5 14 0.036 10 1 3 28.84 0.2972 0.068741 0.021247 0 0.0026303 0.011522 0.0068137 12.651 58000 0.2849 0.062685 0.020499 218 160 130 114 104 88 62 54 38 20 12 
10 5 14 0.036 10 1 4 28.84 0.1976 0.054609 0.017394 0 0.0023722 0.011067 0.0036941 5.772 58000 0.1887 0.04785 0.016496 377 189 129 77 63 62 40 31 12 17 3 
10 5 14 0.036 10 1 5 28.84 0.1294 0.040096 0.014529 0 0.0020653 0.010226 0.0019913 2.906 58000 0.1222 0.031979 0.013845 547 167 81 74 37 34 22 20 11 5 2 
10 5 14 0.036 10 1 6 28.84 0.0865 0.025914 0.013005 0 0.0018417 0.0097618 0.0011711 1.646 58000 0.0779 0.021503 0.012399 662 131 78 42 37 23 9 12 4 1 1 
10 5 14 0.036 10 1 7 28.84 0.0586 0.018384 0.0121 0 0.001675 0.0095138 0.00069404 0.971 58000 0.0448 0.012185 0.011512 759 94 62 42 12 11 10 4 4 1 1 
10 5 14 0.036 10 1 8 28.84 0.0379 0.012166 0.011509 0 0.001532 0.0093321 0.00043649 0.58 58000 0.0266 0.0074999 0.011012 835 74 37 24 13 8 3 1 4 0 1 
10 5 14 0.036 10 1 9 28.84 0.0252 0.0077727 0.010941 0 0.0014672 0.0089717 0.0002997 0.35 58000 0.0148 0.0038648 0.010733 879 64 22 19 6 4 3 1 1 0 1 
10 5 14 0.036 10 1 10 28.84 0.0151 0.0049069 0.010728 0 0.0014466 0.0088953 0.00018909 0.199 58000 0.0105 0.0028026 0.010619 924 45 12 9 5 1 1 2 0 0 1 
10 5 14 0.036 10 1 11 28.84 0.0094 0.0030547 0.010627 0 0.0014409 0.0088523 0.00013928 0.119 58000 0.0057 0.0013789 0.010524 950 29 13 4 0 1 2 0 0 0 1 
