k n_trees depth sparsity v build_time recall var_recall query_time cs_size val_recall val_var_recall val_query_time
10 25 8 0.045 17 0.997 0 0 0.0051811 0 0 0 0.0053156
10 25 8 0.045 20 0.997 0 0 0.0054521 0 0 0 0.0055123
10 25 8 0.045 25 0.997 0 0 0.0052374 0 0 0 0.0053336
10 50 3 0.045 1 1.17941 1 0 3.7678 99851 1 0 3.7282
10 50 3 0.045 2 1.1794 0.998 0.00019798 3.693 98840 0.997 0.00029394 3.6903
10 50 3 0.045 3 1.1794 0.996 0.00038788 3.5688 95470 0.992 0.00074343 3.5674
10 50 3 0.045 4 1.1794 0.979 0.0016758 3.2836 88010 0.98 0.0018182 3.2909
10 50 3 0.045 5 1.1794 0.932 0.0058343 3.0645 75848 0.942 0.0058949 2.8488
10 50 3 0.045 6 1.1794 0.854 0.011196 2.3049 60170 0.877 0.010678 2.2857
10 50 3 0.045 7 1.1794 0.749 0.01707 1.7277 43575 0.763 0.016698 1.6952
10 50 3 0.045 8 1.1794 0.616 0.02156 1.2999 28671 0.606 0.019358 1.1664
10 50 3 0.045 9 1.1794 0.477 0.018557 0.97192 17139 0.457 0.022274 0.98381
10 50 3 0.045 10 1.1794 0.333 0.017385 0.60633 9327.8 0.32 0.027677 0.50008
10 50 3 0.045 11 1.1794 0.214 0.018388 0.33436 4621.2 0.197 0.017264 0.33017
10 50 3 0.045 12 1.1794 0.134 0.011762 0.22442 2095.3 0.116 0.013681 0.223
10 50 3 0.045 13 1.1794 0.08 0.0070707 0.18487 873.75 0.065 0.0067424 0.19941
10 50 3 0.045 14 1.1794 0.037 0.0043747 0.15023 333.16 0.026 0.0033576 0.17029
10 50 3 0.045 15 1.1794 0.019 0.0021606 0.14099 119.3 0.013 0.0011424 0.15773
10 50 3 0.045 17 1.1794 0.002 0.00019798 0.12482 11.95 0 0 0.13248
10 50 3 0.045 20 1.1794 0 0 0.1363 0.2 0 0 0.15762
10 50 3 0.045 25 1.1794 0 0 0.13691 0 0 0 0.15754
10 50 3 0.045 30 1.1794 0 0 0.12428 0 0 0 0.13209
10 50 3 0.045 35 1.1794 0 0 0.12357 0 0 0 0.13134
10 50 3 0.045 40 1.1794 0 0 0.12223 0 0 0 0.13034
10 50 3 0.045 45 1.1794 0 0 0.13712 0 0 0 0.15796
10 50 3 0.045 50 1.1794 0 0 0.12475 0 0 0 0.13263
10 50 4 0.045 1 1.4741 0.993 0.0008596 3.549 95720 0.989 0.00098889 3.5329
10 50 4 0.045 2 1.4741 0.958 0.0042788 3.0458 82129 0.962 0.0029859 3.0411
10 50 4 0.045 3 1.4741 0.868 0.0096727 2.2519 60645 0.867 0.0097081 2.2576
10 50 4 0.045 4 1.4741 0.697 0.021304 1.4281 38111 0.692 0.017107 1.4334
10 50 4 0.045 5 1.4741 0.5 0.025657 0.80171 20493 0.482 0.022703 0.79838
10 50 4 0.045 6 1.4741 0.306 0.016529 0.42515 9517.5 0.311 0.025231 0.41779
10 50 4 0.045 7 1.4741 0.183 0.014355 0.23294 3870.5 0.171 0.016221 0.22645
10 50 4 0.045 8 1.4741 0.094 0.0096606 0.13722 1393.7 0.089 0.0074535 0.13365
10 50 4 0.045 9 1.4741 0.047 0.0049404 0.089664 446.82 0.038 0.0037939 0.089096
10 50 4 0.045 10 1.4741 0.019 0.0019586 0.076565 129.17 0.013 0.0011424 0.075832
10 50 4 0.045 11 1.4741 0.005 0.0004798 0.068545 33.76 0.003 0.00029394 0.071966
10 50 4 0.045 12 1.4741 0.002 0.00019798 0.06873 8.05 0.002 0.00019798 0.072185
10 50 4 0.045 13 1.4741 0 0 0.068475 1.77 0 0 0.072092
10 50 4 0.045 14 1.4741 0 0 0.068553 0.34 0 0 0.071989
10 50 4 0.045 15 1.4741 0 0 0.068262 0.07 0 0 0.071901
10 50 4 0.045 17 1.4741 0 0 0.0681 0 0 0 0.072003
10 50 4 0.045 20 1.4741 0 0 0.067609 0 0 0 0.071861
