k probes k_factor build_time recall var_recall query_time val_recall val_var_recall val_query_time r0 r1 r2 r3 r4 r5 r6 r7 r8 r9 r10
10 256 100 5.7188 1 0 0.96467 0.9999 1e-05 0.9636 0 0 0 0 0 0 0 0 0 0 1000 
10 256 250 5.7188 1 0 1.8299 1 0 1.808 0 0 0 0 0 0 0 0 0 0 1000 
10 256 500 5.7188 1 0 3.2965 1 0 3.3031 0 0 0 0 0 0 0 0 0 0 1000 
10 512 1 5.7188 0.4644 0.022795 0.58175 0.4666 0.022647 0.57609 2 10 71 138 246 232 201 79 15 5 1 
10 512 2 5.7188 0.6582 0.026119 0.59935 0.6603 0.02588 0.59376 0 2 4 24 85 136 196 248 194 94 17 
10 512 3 5.7188 0.7595 0.022212 0.5905 0.7668 0.02182 0.589 0 0 2 6 17 64 135 223 243 230 80 
10 512 4 5.7188 0.8279 0.017769 0.59582 0.8336 0.017529 0.59463 0 0 0 0 7 25 77 143 262 293 193 
10 512 5 5.7188 0.8711 0.014569 0.60319 0.875 0.01451 0.60042 0 0 0 0 1 11 46 105 198 333 306 
10 512 8 5.7188 0.941 0.0072863 0.61771 0.9388 0.0081427 0.61656 0 0 0 0 0 1 9 31 86 284 589 
10 512 10 5.7188 0.9626 0.004806 0.63138 0.9576 0.0060483 0.63001 0 0 0 0 0 0 5 13 54 207 721 
10 512 12 5.7188 0.9751 0.0032332 0.64527 0.9703 0.0043723 0.63788 0 0 0 0 0 0 2 8 32 153 805 
10 512 20 5.7188 0.9932 0.00095471 0.68252 0.9907 0.001465 0.68179 0 0 0 0 0 0 0 2 10 42 946 
10 512 25 5.7188 0.996 0.0005045 0.71005 0.9948 0.00083379 0.70802 0 0 0 0 0 0 0 1 3 31 965 
10 512 50 5.7188 0.9997 2.994e-05 0.88766 0.9994 0.00011976 0.89851 0 0 0 0 0 0 0 0 0 3 997 
10 512 75 5.7188 0.9999 1e-05 0.99203 0.9997 4.996e-05 0.97866 0 0 0 0 0 0 0 0 0 1 999 
10 512 100 5.7188 1 0 1.1282 0.9999 1e-05 1.12 0 0 0 0 0 0 0 0 0 0 1000 
10 512 250 5.7188 1 0 1.9642 1 0 1.9595 0 0 0 0 0 0 0 0 0 0 1000 
10 512 500 5.7188 1 0 3.4985 1 0 3.5016 0 0 0 0 0 0 0 0 0 0 1000 
10 1024 1 5.7188 0.4644 0.022795 0.85452 0.4666 0.022647 0.84933 2 10 71 138 246 232 201 79 15 5 1 
10 1024 2 5.7188 0.6582 0.026119 0.85696 0.6603 0.02588 0.86575 0 2 4 24 85 136 196 248 194 94 17 
10 1024 3 5.7188 0.7595 0.022212 0.87227 0.7668 0.02182 0.86286 0 0 2 6 17 64 135 223 243 230 80 
10 1024 4 5.7188 0.8279 0.017769 0.87601 0.8336 0.017529 0.86627 0 0 0 0 7 25 77 143 262 293 193 
10 1024 5 5.7188 0.8711 0.014569 0.88089 0.875 0.01451 0.96382 0 0 0 0 1 11 46 105 198 333 306 
10 1024 8 5.7188 0.941 0.0072863 0.9229 0.9388 0.0081427 0.88909 0 0 0 0 0 1 9 31 86 284 589 
10 1024 10 5.7188 0.9626 0.004806 0.90084 0.9576 0.0060483 0.89952 0 0 0 0 0 0 5 13 54 207 721 
10 1024 12 5.7188 0.9751 0.0032332 0.91062 0.9703 0.0043723 0.90938 0 0 0 0 0 0 2 8 32 153 805 
10 1024 20 5.7188 0.9932 0.00095471 0.95428 0.9907 0.001465 0.95348 0 0 0 0 0 0 0 2 10 42 946 
10 1024 25 5.7188 0.996 0.0005045 0.9814 0.9948 0.00083379 0.98202 0 0 0 0 0 0 0 1 3 31 965 
10 1024 50 5.7188 0.9997 2.994e-05 1.1145 0.9994 0.00011976 1.1148 0 0 0 0 0 0 0 0 0 3 997 
10 1024 75 5.7188 0.9999 1e-05 1.2517 0.9997 4.996e-05 1.2493 0 0 0 0 0 0 0 0 0 1 999 
10 1024 100 5.7188 1 0 1.3876 0.9999 1e-05 1.3842 0 0 0 0 0 0 0 0 0 0 1000 
10 1024 250 5.7188 1 0 2.219 1 0 2.2189 0 0 0 0 0 0 0 0 0 0 1000 
10 1024 500 5.7188 1 0 3.7348 1 0 3.7166 0 0 0 0 0 0 0 0 0 0 1000 
10 2048 1 5.7188 0.4644 0.022795 0.89757 0.4666 0.022647 0.89678 2 10 71 138 246 232 201 79 15 5 1 
10 2048 2 5.7188 0.6582 0.026119 0.90467 0.6603 0.02588 0.90318 0 2 4 24 85 136 196 248 194 94 17 
10 2048 3 5.7188 0.7595 0.022212 0.91347 0.7668 0.02182 0.90772 0 0 2 6 17 64 135 223 243 230 80 
10 2048 4 5.7188 0.8279 0.017769 0.91582 0.8336 0.017529 0.9146 0 0 0 0 7 25 77 143 262 293 193 
10 2048 5 5.7188 0.8711 0.014569 0.92226 0.875 0.01451 0.92187 0 0 0 0 1 11 46 105 198 333 306 
10 2048 8 5.7188 0.941 0.0072863 0.95018 0.9388 0.0081427 0.93682 0 0 0 0 0 1 9 31 86 284 589 
10 2048 10 5.7188 0.9626 0.004806 0.95033 0.9576 0.0060483 0.94799 0 0 0 0 0 0 5 13 54 207 721 
10 2048 12 5.7188 0.9751 0.0032332 0.96008 0.9703 0.0043723 0.95813 0 0 0 0 0 0 2 8 32 153 805 
10 2048 20 5.7188 0.9932 0.00095471 1.0008 0.9907 0.001465 1.0128 0 0 0 0 0 0 0 2 10 42 946 
10 2048 25 5.7188 0.996 0.0005045 1.0295 0.9948 0.00083379 1.0292 0 0 0 0 0 0 0 1 3 31 965 
10 2048 50 5.7188 0.9997 2.994e-05 1.1624 0.9994 0.00011976 1.1616 0 0 0 0 0 0 0 0 0 3 997 
10 2048 75 5.7188 0.9999 1e-05 1.2971 0.9997 4.996e-05 1.2957 0 0 0 0 0 0 0 0 0 1 999 
10 2048 100 5.7188 1 0 1.4363 0.9999 1e-05 1.4331 0 0 0 0 0 0 0 0 0 0 1000 
10 2048 250 5.7188 1 0 2.2606 1 0 2.2603 0 0 0 0 0 0 0 0 0 0 1000 
10 2048 500 5.7188 1 0 3.8766 1 0 3.7639 0 0 0 0 0 0 0 0 0 0 1000 
10 4096 1 5.7188 0.4644 0.022795 0.98049 0.4666 0.022647 0.97535 2 10 71 138 246 232 201 79 15 5 1 
10 4096 2 5.7188 0.6582 0.026119 0.98009 0.6603 0.02588 0.97965 0 2 4 24 85 136 196 248 194 94 17 
10 4096 3 5.7188 0.7595 0.022212 0.98847 0.7668 0.02182 0.98649 0 0 2 6 17 64 135 223 243 230 80 
10 4096 4 5.7188 0.8279 0.017769 0.99521 0.8336 0.017529 0.9941 0 0 0 0 7 25 77 143 262 293 193 
10 4096 5 5.7188 0.8711 0.014569 0.99961 0.875 0.01451 0.99789 0 0 0 0 1 11 46 105 198 333 306 
10 4096 8 5.7188 0.941 0.0072863 1.0146 0.9388 0.0081427 1.0117 0 0 0 0 0 1 9 31 86 284 589 
10 4096 10 5.7188 0.9626 0.004806 1.025 0.9576 0.0060483 1.0238 0 0 0 0 0 0 5 13 54 207 721 
10 4096 12 5.7188 0.9751 0.0032332 1.0361 0.9703 0.0043723 1.041 0 0 0 0 0 0 2 8 32 153 805 
10 4096 20 5.7188 0.9932 0.00095471 1.0772 0.9907 0.001465 1.0756 0 0 0 0 0 0 0 2 10 42 946 
