k n_trees depth sparsity v build_time recall var_recall query_time cs_size val_recall val_var_recall val_query_time r0 r1 r2 r3 r4 r5 r6 r7 r8 r9 r10
10 10 10 0.036 1 0.517971 0.7548 0.046604 0.21037 502.93 0.7472 0.0475 0.2078 1 7 18 27 49 75 117 134 151 205 216 
10 10 10 0.036 2 0.51797 0.4428 0.070739 0.043585 49.612 0.433 0.067719 0.041089 74 77 123 123 125 126 106 98 77 42 29 
10 10 10 0.036 3 0.51797 0.2188 0.048395 0.024851 10.357 0.2062 0.043865 0.023339 275 212 152 125 76 69 37 22 19 10 3 
10 10 10 0.036 4 0.51797 0.0904 0.022851 0.019777 2.622 0.0858 0.019478 0.019139 593 196 78 63 31 16 12 4 5 1 1 
10 10 10 0.036 5 0.51797 0.0342 0.0068572 0.018013 0.692 0.0302 0.0055135 0.017614 790 134 47 13 9 3 4 0 0 0 0 
10 10 10 0.036 6 0.51797 0.0111 0.0018286 0.017333 0.159 0.0083 0.0014426 0.017116 916 69 6 6 3 0 0 0 0 0 0 
10 10 10 0.036 7 0.51797 0.0025 0.00034409 0.017309 0.035 0.0023 0.00028499 0.01704 980 15 5 0 0 0 0 0 0 0 0 
10 10 10 0.036 8 0.51797 0.0004 5.99e-05 0.017288 0.004 0.0003 2.994e-05 0.016952 997 2 1 0 0 0 0 0 0 0 0 
10 10 10 0.036 9 0.51797 0 0 0.017247 0 0.0002 1.998e-05 0.016999 1000 0 0 0 0 0 0 0 0 0 0 
10 10 10 0.036 10 0.51797 0 0 0.017241 0 0 0 0.016997 1000 0 0 0 0 0 0 0 0 0 0 
10 10 11 0.036 1 0.554582 0.6493 0.051431 0.12246 257.14 0.6352 0.051392 0.1201 8 18 22 62 86 121 147 163 168 121 84 
10 10 11 0.036 2 0.55458 0.3141 0.051082 0.031925 21.325 0.2992 0.053032 0.029555 111 161 182 152 134 96 70 49 29 11 5 
10 10 11 0.036 3 0.55458 0.1233 0.024111 0.021497 3.805 0.1164 0.022894 0.020268 431 247 167 58 48 24 16 3 5 1 0 
10 10 11 0.036 4 0.55458 0.0415 0.0075153 0.018311 0.812 0.0385 0.0069347 0.017742 735 180 50 13 15 6 1 0 0 0 0 
10 10 11 0.036 5 0.55458 0.0115 0.0019197 0.017511 0.172 0.0107 0.0016171 0.017133 918 60 12 9 1 0 0 0 0 0 0 
10 10 11 0.036 6 0.55458 0.0033 0.00041953 0.01716 0.042 0.0023 0.00034506 0.016959 971 26 2 1 0 0 0 0 0 0 0 
10 10 11 0.036 7 0.55458 0.0007 6.958e-05 0.017447 0.007 0.0004 3.988e-05 0.01693 993 7 0 0 0 0 0 0 0 0 0 
10 10 11 0.036 8 0.55458 0.0001 1e-05 0.017416 0.001 0.0001 1e-05 0.017029 999 1 0 0 0 0 0 0 0 0 0 
10 10 11 0.036 9 0.55458 0 0 0.01742 0 0 0 0.016992 1000 0 0 0 0 0 0 0 0 0 0 
10 10 11 0.036 10 0.55458 0 0 0.017221 0 0 0 0.01697 1000 0 0 0 0 0 0 0 0 0 0 
10 10 12 0.036 1 0.60736 0.5428 0.052521 0.08116 130.97 0.5265 0.051279 0.078882 20 31 66 84 137 155 168 151 95 65 28 
10 10 12 0.036 2 0.60736 0.216 0.035379 0.029189 8.951 0.1955 0.03 0.026594 217 211 216 137 92 66 32 17 11 1 0 
10 10 12 0.036 3 0.60736 0.0675 0.010925 0.022267 1.398 0.0603 0.0097236 0.021337 604 228 94 45 22 6 1 0 0 0 0 
10 10 12 0.036 4 0.60736 0.0185 0.0024302 0.02004 0.259 0.0173 0.002273 0.019598 852 117 27 3 0 1 0 0 0 0 0 
10 10 12 0.036 5 0.60736 0.0039 0.00047527 0.019542 0.047 0.0045 0.00053028 0.019196 965 32 2 1 0 0 0 0 0 0 0 
10 10 12 0.036 6 0.60736 0.0008 7.9439e-05 0.019489 0.008 0.0007 6.958e-05 0.019115 992 8 0 0 0 0 0 0 0 0 0 
10 10 12 0.036 7 0.60736 0.0002 1.998e-05 0.019419 0.002 0 0 0.01912 998 2 0 0 0 0 0 0 0 0 0 
10 10 12 0.036 8 0.60736 0.0001 1e-05 0.019403 0.001 0 0 0.019129 999 1 0 0 0 0 0 0 0 0 0 
10 10 12 0.036 9 0.60736 0 0 0.019629 0 0 0 0.019128 1000 0 0 0 0 0 0 0 0 0 0 
10 10 12 0.036 10 0.60736 0 0 0.019519 0 0 0 0.019157 1000 0 0 0 0 0 0 0 0 0 0 
10 25 6 0.036 1 0.608874 0.9991 8.9279e-05 5.1656 13317 0.9985 0.00018794 5.0757 0 0 0 0 0 0 0 0 0 9 991 
10 25 6 0.036 2 0.60887 0.9937 0.0008912 1.7424 4490.6 0.9934 0.0012177 1.715 0 0 0 0 0 0 1 1 6 44 948 
10 25 6 0.036 3 0.60887 0.9776 0.0052435 0.79278 1987.8 0.9752 0.0057307 0.78486 0 0 0 1 2 2 9 8 26 83 869 
10 25 6 0.036 4 0.60887 0.9469 0.014865 0.44657 1050.8 0.9442 0.015402 0.43995 0 1 3 3 4 10 22 31 50 122 754 
10 25 6 0.036 5 0.60887 0.8954 0.033532 0.28855 621.25 0.8881 0.035924 0.28646 1 6 7 9 23 30 33 43 81 152 615 
10 25 6 0.036 6 0.60887 0.8279 0.056068 0.20318 393.41 0.816 0.060605 0.19926 8 14 14 30 30 46 52 73 94 168 471 
10 25 6 0.036 7 0.60887 0.7475 0.080975 0.15413 259.52 0.7285 0.088046 0.15133 19 30 31 49 52 58 72 83 97 141 368 
10 25 6 0.036 8 0.60887 0.6542 0.10501 0.12624 175.06 0.6382 0.11175 0.12314 51 47 52 71 79 63 64 87 101 104 281 
10 25 6 0.036 9 0.60887 0.5517 0.12478 0.10169 119.67 0.5481 0.125 0.10021 97 85 87 91 53 76 75 66 65 89 216 
10 25 6 0.036 10 0.60887 0.4633 0.13025 0.088076 82.21 0.4526 0.12854 0.086921 168 108 105 60 91 67 51 57 65 69 159 
10 25 6 0.036 11 0.60887 0.3748 0.12529 0.079242 56.096 0.3667 0.12785 0.078254 243 149 92 73 85 56 40 49 46 45 122 
10 25 6 0.036 12 0.60887 0.3022 0.11919 0.073074 37.845 0.2946 0.11713 0.073449 344 154 98 74 48 39 41 34 31 39 98 
10 25 6 0.036 13 0.60887 0.2403 0.10529 0.070808 25.069 0.2309 0.10314 0.071871 448 148 93 42 47 36 29 26 27 37 67 
10 25 6 0.036 14 0.60887 0.1904 0.090538 0.065958 16.318 0.1736 0.082305 0.0671 548 128 74 42 31 36 22 15 23 33 48 
10 25 6 0.036 15 0.60887 0.1437 0.070291 0.064107 10.131 0.1309 0.0649 0.065666 639 115 49 32 34 28 16 15 22 25 25 
10 25 6 0.036 16 0.60887 0.1062 0.052294 0.062702 6.11 0.0953 0.046855 0.064207 714 99 47 19 20 21 16 19 15 22 8 
10 25 6 0.036 17 0.60887 0.0731 0.03388 0.063013 3.495 0.0634 0.02919 0.065636 787 77 27 23 20 15 11 21 10 7 2 
10 25 6 0.036 20 0.60887 0.0153 0.0039398 0.060533 0.428 0.0114 0.0034535 0.062049 915 51 17 8 5 1 2 1 0 0 0 
10 25 7 0.036 1 0.657012 0.996 0.00052452 2.8619 7328.1 0.9949 0.00084483 2.7974 0 0 0 0 0 0 0 1 4 29 966 
10 25 7 0.036 2 0.65701 0.9812 0.0033499 0.79511 2024.1 0.9745 0.0057855 0.87881 0 0 0 0 1 1 2 8 30 85 873 
10 25 7 0.036 3 0.65701 0.9457 0.012874 0.42864 848.84 0.9317 0.019945 0.42096 0 0 1 2 3 9 22 41 59 129 734 
10 25 7 0.036 4 0.65701 0.8859 0.031723 0.24668 440.34 0.8735 0.039968 0.23982 0 2 7 9 23 39 37 49 104 168 562 
10 25 7 0.036 5 0.65701 0.8093 0.057601 0.17459 254.62 0.7916 0.064714 0.16705 2 16 20 32 44 51 53 82 110 162 428 
10 25 7 0.036 6 0.65701 0.7087 0.08558 0.12828 156.28 0.6909 0.091419 0.11982 18 41 45 49 68 64 73 88 124 129 301 
10 25 7 0.036 7 0.65701 0.6012 0.10873 0.088975 99.099 0.5808 0.11288 0.085798 65 58 73 81 65 81 80 93 87 97 220 
10 25 7 0.036 8 0.65701 0.4989 0.12111 0.074685 63.955 0.48 0.12242 0.072683 120 105 87 82 92 69 70 66 73 75 161 
10 25 7 0.036 9 0.65701 0.4027 0.12341 0.063553 41.6 0.3832 0.12064 0.062038 204 128 109 98 65 62 52 52 55 49 126 
10 25 7 0.036 10 0.65701 0.3146 0.1176 0.058527 26.867 0.3 0.10851 0.057605 316 157 102 72 51 56 36 42 29 47 92 
10 25 7 0.036 11 0.65701 0.2453 0.10326 0.052183 17.258 0.23 0.094274 0.053131 430 156 78 65 44 35 39 25 29 36 63 
10 25 7 0.036 12 0.65701 0.1888 0.0853 0.048978 10.844 0.1711 0.074549 0.050234 542 130 62 56 37 32 29 19 19 41 33 
10 25 7 0.036 13 0.65701 0.1444 0.067376 0.047362 6.778 0.1269 0.057924 0.049194 621 121 58 40 36 20 18 20 17 31 18 
10 25 7 0.036 14 0.65701 0.1067 0.049655 0.044822 4.141 0.089 0.0409 0.045878 700 106 43 36 18 18 17 23 16 16 7 
10 25 7 0.036 15 0.65701 0.0721 0.031043 0.043885 2.447 0.0612 0.026441 0.044453 768 92 34 25 19 21 13 11 6 8 3 
10 25 7 0.036 16 0.65701 0.0465 0.018686 0.043993 1.366 0.0398 0.015471 0.045564 836 62 35 18 15 13 5 8 5 2 1 
10 25 7 0.036 17 0.65701 0.0299 0.011407 0.043373 0.743 0.0253 0.0081981 0.043564 881 54 26 8 10 11 3 3 2 1 1 
10 25 7 0.036 20 0.65701 0.0042 0.00078314 0.042781 0.084 0.0031 0.00084123 0.043265 972 18 7 2 1 0 0 0 0 0 0 
10 25 8 0.036 1 0.823148 0.9887 0.001664 1.5158 3962 0.986 0.0020861 1.4903 0 0 0 0 0 1 0 2 17 68 912 
10 25 8 0.036 2 0.82315 0.9544 0.010091 0.38625 921.76 0.9437 0.014014 0.3801 0 0 0 1 6 3 14 34 53 134 755 
10 25 8 0.036 3 0.82315 0.8863 0.030473 0.1808 365 0.8678 0.040444 0.17523 0 4 4 10 20 29 37 74 100 164 558 
10 25 8 0.036 4 0.82315 0.7887 0.058361 0.10907 179.96 0.7687 0.072042 0.10517 0 12 26 43 38 61 84 74 122 161 379 
10 25 8 0.036 5 0.82315 0.6717 0.09122 0.076952 98.09 0.6535 0.096785 0.074089 21 55 54 56 76 65 86 95 100 144 248 
10 25 8 0.036 6 0.82315 0.5504 0.10663 0.059598 56.148 0.537 0.11106 0.057676 69 93 71 82 79 95 90 89 80 91 161 
10 25 8 0.036 7 0.82315 0.4319 0.11046 0.049711 32.854 0.4262 0.111 0.049282 151 117 107 98 86 81 69 54 77 63 97 
10 25 8 0.036 8 0.82315 0.3328 0.10287 0.044136 19.647 0.3266 0.10105 0.043278 243 160 114 100 65 49 70 47 47 40 65 
10 25 8 0.036 9 0.82315 0.2509 0.088468 0.041917 11.878 0.2401 0.083746 0.041989 365 174 103 67 56 43 57 35 34 30 36 
10 25 8 0.036 10 0.82315 0.18 0.066647 0.039502 7.074 0.1747 0.065035 0.039655 496 137 106 60 46 36 37 26 19 19 18 
10 25 8 0.036 11 0.82315 0.1283 0.048377 0.037719 4.18 0.1201 0.046713 0.039719 589 139 90 46 41 27 21 10 15 9 13 
10 25 8 0.036 12 0.82315 0.0851 0.03188 0.035205 2.447 0.0808 0.031943 0.037488 699 110 71 40 24 17 10 10 7 8 4 
10 25 8 0.036 13 0.82315 0.0558 0.019886 0.034448 1.418 0.0497 0.018018 0.034278 772 105 49 28 14 9 7 7 5 1 3 
10 25 8 0.036 14 0.82315 0.034 0.011155 0.033867 0.806 0.0318 0.01142 0.033889 840 90 25 18 11 8 3 1 1 1 2 
10 25 8 0.036 15 0.82315 0.0208 0.0061735 0.03378 0.46 0.0185 0.0065743 0.033726 895 55 25 15 3 3 1 1 0 2 0 
10 25 8 0.036 16 0.82315 0.0123 0.0036223 0.034335 0.244 0.0115 0.0040418 0.034632 935 36 16 8 1 1 1 0 2 0 0 
10 25 8 0.036 17 0.82315 0.0075 0.0020958 0.033399 0.138 0.0055 0.0016814 0.033573 955 31 8 3 0 1 1 0 1 0 0 
10 25 8 0.036 20 0.82315 0.0008 0.00011948 0.034217 0.01 0.0005 6.982e-05 0.034495 994 4 2 0 0 0 0 0 0 0 0 
10 25 9 0.036 1 0.781073 0.9721 0.0052769 0.83911 2113.5 0.9671 0.0059335 0.82614 0 0 0 1 0 4 6 10 36 126 817 
10 25 9 0.036 2 0.78107 0.8972 0.026278 0.20248 413.25 0.8831 0.029254 0.19859 1 2 5 10 10 20 41 54 102 200 555 
10 25 9 0.036 3 0.78107 0.7858 0.057956 0.10049 153.2 0.7631 0.06127 0.096952 5 17 22 34 35 61 68 89 141 189 339 
10 25 9 0.036 4 0.78107 0.6516 0.086204 0.06649 71.219 0.6212 0.08978 0.065282 30 40 57 68 68 82 94 91 142 141 187 
10 25 9 0.036 5 0.78107 0.5143 0.10331 0.050864 36.793 0.4859 0.10167 0.048549 84 88 100 76 97 86 84 90 94 87 114 
