k n_trees depth sparsity v build_time recall var_recall query_time cs_size val_recall val_var_recall val_query_time
10 50 7 0.045 12 2.069 0 0 0.012193 0 0 0 0.012779
10 50 7 0.045 13 2.069 0 0 0.012824 0 0 0 0.013351
10 50 7 0.045 14 2.069 0 0 0.012757 0 0 0 0.013336
10 50 7 0.045 15 2.069 0 0 0.013219 0 0 0 0.013736
10 50 7 0.045 17 2.069 0 0 0.013388 0 0 0 0.013981
10 50 7 0.045 20 2.069 0 0 0.01349 0 0 0 0.013993
10 50 7 0.045 25 2.069 0 0 0.013184 0 0 0 0.012774
10 50 7 0.045 30 2.069 0 0 0.012208 0 0 0 0.01277
10 50 7 0.045 35 2.069 0 0 0.012203 0 0 0 0.012763
10 50 7 0.045 40 2.069 0 0 0.012418 0 0 0 0.012919
10 50 7 0.045 45 2.069 0 0 0.013092 0 0 0 0.013599
10 50 7 0.045 50 2.069 0 0 0.013125 0 0 0 0.013643
10 50 8 0.045 1 2.24789 0.292 0.020339 0.6191 17695 0.298 0.022016 0.5951
10 50 8 0.045 2 2.2479 0.054 0.0057414 0.078838 1713.1 0.051 0.0035343 0.078634
