k n_trees depth sparsity k_build b v build_time recall var_recall query_time projection_time traversal_time vote_time exact_time cs_size n_train n_subsample label_recall val_recall val_var_recall val_query_time
10 30 11 0.088 25 1 0.0005 35.563 0.2695 0.099439 1.6781 0 0.0093481 1.6571 0.011286 59.357 10000000 100 100 0.2796 0.10221 1.6696
10 30 11 0.088 25 1 0.00075 35.563 0.1793 0.07852 1.6394 0 0.0094349 1.6234 0.0062678 26.728 10000000 100 100 0.182 0.080396 1.6371
10 30 11 0.088 25 1 0.001 35.563 0.1246 0.058934 1.5999 0 0.008993 1.5866 0.0039768 15.07 10000000 100 100 0.1305 0.063583 1.5926
10 30 11 0.088 25 1 0.001375 35.563 0.0785 0.041249 1.5849 0 0.0092126 1.573 0.0023105 7.888 10000000 100 100 0.0878 0.045957 1.5931
10 30 11 0.088 25 1 0.00175 35.563 0.0542 0.028811 1.5797 0 0.0093433 1.5686 0.001485 4.761 10000000 100 100 0.0614 0.033664 1.6301
10 30 11 0.088 25 1 0.0025 35.563 0.0333 0.018219 2.8571 0 0.0090386 2.8469 0.00091927 2.26 10000000 100 100 0.0353 0.018202 1.9351
10 30 11 0.088 25 1 0.00375 35.563 0.0166 0.008593 1.6325 0 0.0095912 1.6222 0.00046339 0.75 10000000 100 100 0.0158 0.0077581 1.5853
10 30 11 0.088 25 1 0.005 35.563 0.0085 0.0040418 1.5591 0 0.0088143 1.5497 0.00029141 0.296 10000000 100 100 0.0074 0.0039492 1.5929
10 30 11 0.088 25 1 0.0075 35.563 0.0014 0.00047852 1.5402 0 0.0092365 1.5306 0.000128 0.036 10000000 100 100 0.003 0.0015125 1.5679
10 30 11 0.088 25 1 0.01 35.563 0.0002 1.998e-05 1.5532 0 0.0090609 1.5438 7.5891e-05 0.002 10000000 100 100 0.001 0.00031932 1.5694
10 30 13 0.088 25 1 1e-07 56.1799 0.9998 1.998e-05 7.3609 0 0.020333 1.4685 5.8715 58153 10000000 100 100 0.9997 2.994e-05 5.69
10 30 13 0.088 25 1 1.375e-07 56.18 0.9998 1.998e-05 5.6623 0 0.019273 1.557 4.0856 58150 10000000 100 100 0.9997 2.994e-05 5.622
10 30 13 0.088 25 1 1.75e-07 56.18 0.9998 1.998e-05 5.1937 0 0.017775 1.2299 3.9456 58149 10000000 100 100 0.9997 2.994e-05 5.1496
10 30 13 0.088 25 1 2.5e-07 56.18 0.9998 1.998e-05 5.1416 0 0.017341 1.1841 3.9397 58111 10000000 100 100 0.9997 2.994e-05 5.1154
10 30 13 0.088 25 1 3.75e-07 56.18 0.9998 1.998e-05 5.0634 0 0.017604 1.1333 3.9121 57906 10000000 100 100 0.9997 2.994e-05 5.0497
10 30 13 0.088 25 1 5e-07 56.18 0.9998 1.998e-05 5.0007 0 0.01699 1.1356 3.8477 57178 10000000 100 100 0.9997 2.994e-05 4.9792
10 30 13 0.088 25 1 7.5e-07 56.18 0.9998 1.998e-05 5.6227 0 0.019682 1.4286 4.174 53941 10000000 100 100 0.9996 3.988e-05 6.4493
10 30 13 0.088 25 1 1e-06 56.18 0.9997 2.994e-05 5.8838 0 0.023749 1.2063 4.6533 50297 10000000 100 100 0.9996 3.988e-05 5.8701
10 30 13 0.088 25 1 1.375e-06 56.18 0.9996 3.988e-05 5.3367 0 0.022849 1.1931 4.1203 46002 10000000 100 100 0.9994 5.97e-05 5.3535
10 30 13 0.088 25 1 1.75e-06 56.18 0.9996 3.988e-05 5.0723 0 0.023188 1.2319 3.8169 42680 10000000 100 100 0.9992 9.9459e-05 5.3743
10 30 13 0.088 25 1 2.5e-06 56.18 0.9994 5.97e-05 4.8757 0 0.02153 1.4798 3.374 37443 10000000 100 100 0.9988 0.0001387 4.7068
10 30 13 0.088 25 1 3.75e-06 56.18 0.9985 0.0001479 3.9459 0 0.020441 1.2224 2.7027 31392 10000000 100 100 0.9976 0.00031455 3.8401
10 30 13 0.088 25 1 5e-06 56.18 0.9975 0.00024399 3.1122 0 0.019259 1.0236 2.0685 27207 10000000 100 100 0.9967 0.00039951 2.547
10 30 13 0.088 25 1 7.5e-06 56.18 0.9955 0.00051026 2.0626 0 0.012494 0.83306 1.2168 21705 10000000 100 100 0.9938 0.00078234 2.1408
10 30 13 0.088 25 1 1e-05 56.18 0.9929 0.00084043 1.8071 0 0.013049 0.7853 1.0085 18176 10000000 100 100 0.9913 0.0014357 1.7883
10 30 13 0.088 25 1 1.375e-05 56.18 0.9893 0.0012167 1.5785 0 0.011032 0.75233 0.81478 14667 10000000 100 100 0.9883 0.0020952 1.5668
10 30 13 0.088 25 1 1.75e-05 56.18 0.9846 0.002125 1.4095 0 0.011832 0.71767 0.67964 12271 10000000 100 100 0.9837 0.0028472 1.4024
10 30 13 0.088 25 1 2.5e-05 56.18 0.9738 0.0043379 1.1921 0 0.01142 0.67723 0.50316 9103.7 10000000 100 100 0.973 0.0051962 1.1869
10 30 13 0.088 25 1 3.75e-05 56.18 0.9549 0.0084044 1.0083 0 0.010002 0.65785 0.34016 6049.3 10000000 100 100 0.9566 0.010107 0.99313
10 30 13 0.088 25 1 5e-05 56.18 0.934 0.013978 0.90671 0 0.010196 0.6449 0.25132 4293.3 10000000 100 100 0.9379 0.015749 0.88262
10 30 13 0.088 25 1 7.5e-05 56.18 0.8976 0.025079 0.77433 0 0.0096264 0.61337 0.15107 2457.9 10000000 100 100 0.903 0.027418 0.76815
10 30 13 0.088 25 1 0.0001 56.18 0.8547 0.037856 0.72532 0 0.010193 0.60927 0.1056 1584 10000000 100 100 0.8641 0.040962 0.71994
10 30 13 0.088 25 1 0.0001375 56.18 0.7994 0.055635 1.0661 0 0.009553 0.9854 0.070944 946.56 10000000 100 100 0.8104 0.058691 0.68328
10 30 13 0.088 25 1 0.000175 56.18 0.7449 0.070525 0.66608 0 0.0099118 0.60586 0.050076 634.57 10000000 100 100 0.7642 0.072731 0.65853
10 30 13 0.088 25 1 0.00025 56.18 0.6473 0.094207 0.66065 0 0.0099967 0.61971 0.030726 347.33 10000000 100 100 0.6815 0.0921 0.64106
10 30 13 0.088 25 1 0.000375 56.18 0.5311 0.11492 1.0718 0 0.0092954 1.0438 0.018438 173.57 10000000 100 100 0.5595 0.11328 0.84127
10 30 13 0.088 25 1 0.0005 56.18 0.4426 0.11954 0.62876 0 0.0093525 0.60699 0.012159 105.34 10000000 100 100 0.4703 0.12023 0.61657
10 30 13 0.088 25 1 0.00075 56.18 0.3242 0.11323 0.62492 0 0.0091196 0.60835 0.0071798 50.776 10000000 100 100 0.3434 0.11619 0.61802
10 30 13 0.088 25 1 0.001 56.18 0.2448 0.097551 0.61916 0 0.0090733 0.60487 0.0049271 29.595 10000000 100 100 0.2651 0.10235 0.61887
10 30 13 0.088 25 1 0.001375 56.18 0.1734 0.079572 0.61703 0 0.0091802 0.60433 0.0032245 16.205 10000000 100 100 0.1893 0.086182 0.60778
10 30 13 0.088 25 1 0.00175 56.18 0.1307 0.064672 1.0384 0 0.0091209 1.0267 0.0023838 10.235 10000000 100 100 0.1447 0.071303 0.60769
10 30 13 0.088 25 1 0.0025 56.18 0.0822 0.043487 0.61474 0 0.0090188 0.60412 0.001352 5.038 10000000 100 100 0.0882 0.047889 0.60648
10 30 13 0.088 25 1 0.00375 56.18 0.0429 0.023733 0.85158 0 0.009623 0.84104 0.00069622 2.14 10000000 100 100 0.0485 0.027906 0.60705
10 30 13 0.088 25 1 0.005 56.18 0.0276 0.015534 0.60793 0 0.0098831 0.59739 0.00043595 1.107 10000000 100 100 0.0297 0.016725 0.60127
10 30 13 0.088 25 1 0.0075 56.18 0.0119 0.0064949 0.60642 0 0.0097932 0.59617 0.00024032 0.35 10000000 100 100 0.0133 0.0072003 0.60443
10 30 13 0.088 25 1 0.01 56.18 0.006 0.0033473 0.61146 0 0.0090482 0.60203 0.00016374 0.14 10000000 100 100 0.0067 0.0035687 0.6151
10 30 16 0.088 25 1 1e-07 204.487 0.9954 0.00063948 1.5635 0 0.030378 0.39 1.1428 20447 10000000 100 100 0.9951 0.00064664 1.68
10 30 16 0.088 25 1 1.375e-07 204.49 0.9954 0.00063948 1.5098 0 0.029819 0.339 1.1407 20447 10000000 100 100 0.9951 0.00064664 1.4582
10 30 16 0.088 25 1 1.75e-07 204.49 0.9954 0.00063948 1.4535 0 0.03032 0.28764 1.1352 20447 10000000 100 100 0.9951 0.00064664 1.4588
10 30 16 0.088 25 1 2.5e-07 204.49 0.9954 0.00063948 1.6743 0 0.027488 0.46104 1.1855 20444 10000000 100 100 0.9951 0.00064664 1.5771
10 30 16 0.088 25 1 3.75e-07 204.49 0.9954 0.00063948 1.4654 0 0.032714 0.28664 1.1457 20444 10000000 100 100 0.9951 0.00064664 1.4855
10 30 16 0.088 25 1 5e-07 204.49 0.9954 0.00063948 1.5492 0 0.026528 0.35391 1.1684 20442 10000000 100 100 0.9951 0.00064664 1.5268
10 30 16 0.088 25 1 7.5e-07 204.49 0.9954 0.00063948 1.5254 0 0.025155 0.33322 1.1667 20439 10000000 100 100 0.9951 0.00064664 1.6629
10 30 16 0.088 25 1 1e-06 204.49 0.9954 0.00063948 1.6843 0 0.024876 0.47353 1.1856 20435 10000000 100 100 0.9951 0.00064664 1.5362
10 30 16 0.088 25 1 1.375e-06 204.49 0.9954 0.00063948 1.501 0 0.024842 0.3132 1.1626 20423 10000000 100 100 0.9951 0.00064664 1.4908
10 30 16 0.088 25 1 1.75e-06 204.49 0.9954 0.00063948 1.4848 0 0.027011 0.30533 1.1522 20400 10000000 100 100 0.9951 0.00064664 1.529
10 30 16 0.088 25 1 2.5e-06 204.49 0.9954 0.00063948 1.5679 0 0.025969 0.37985 1.1617 20270 10000000 100 100 0.9948 0.00069365 1.5082
10 30 16 0.088 25 1 3.75e-06 204.49 0.9946 0.00073157 1.5973 0 0.024619 0.44511 1.1272 19512 10000000 100 100 0.9944 0.00076941 1.4331
10 30 16 0.088 25 1 5e-06 204.49 0.9937 0.00085116 1.3426 0 0.024432 0.30199 1.0158 18146 10000000 100 100 0.9938 0.00090246 1.3443
10 30 16 0.088 25 1 7.5e-06 204.49 0.9916 0.0011706 1.2017 0 0.024106 0.33187 0.84538 15254 10000000 100 100 0.9913 0.0013757 1.3036
10 30 16 0.088 25 1 1e-05 204.49 0.9894 0.0014291 1.1548 0 0.024118 0.39498 0.73535 12989 10000000 100 100 0.989 0.0016807 1.0159
10 30 16 0.088 25 1 1.375e-05 204.49 0.9865 0.0018296 0.85945 0 0.023541 0.2677 0.56785 10564 10000000 100 100 0.9856 0.0022549 0.85314
10 30 16 0.088 25 1 1.75e-05 204.49 0.9836 0.0022733 0.74994 0 0.024196 0.24775 0.47765 8925.5 10000000 100 100 0.9821 0.0028725 0.75093
10 30 16 0.088 25 1 2.5e-05 204.49 0.9787 0.0030794 0.61812 0 0.025087 0.23009 0.36262 6775.1 10000000 100 100 0.9773 0.0040187 0.61386
10 30 16 0.088 25 1 3.75e-05 204.49 0.9675 0.0055193 0.48056 0 0.024497 0.20035 0.2554 4821.1 10000000 100 100 0.9655 0.0066064 0.47869
10 30 16 0.088 25 1 5e-05 204.49 0.9584 0.0077372 0.41591 0 0.023919 0.18923 0.20244 3746.5 10000000 100 100 0.9549 0.0090851 0.41583
10 30 16 0.088 25 1 7.5e-05 204.49 0.9364 0.013789 0.34639 0 0.021563 0.17761 0.14691 2593.3 10000000 100 100 0.9354 0.014702 0.34447
10 30 16 0.088 25 1 0.0001 204.49 0.9137 0.020082 0.30741 0 0.021492 0.17102 0.11459 1983.7 10000000 100 100 0.9173 0.020311 0.30787
10 30 16 0.088 25 1 0.0001375 204.49 0.8845 0.029219 0.27362 0 0.021883 0.16446 0.086973 1445 10000000 100 100 0.8883 0.030123 0.26911
10 30 16 0.088 25 1 0.000175 204.49 0.8572 0.038827 0.35282 0 0.020265 0.26122 0.071049 1114.2 10000000 100 100 0.8649 0.037936 0.35469
10 30 16 0.088 25 1 0.00025 204.49 0.807 0.054425 0.32424 0 0.019415 0.25541 0.049157 723.1 10000000 100 100 0.8157 0.053197 0.32313
10 30 16 0.088 25 1 0.000375 204.49 0.7353 0.072076 0.20178 0 0.018414 0.15344 0.029687 404.57 10000000 100 100 0.7479 0.072868 0.20201
10 30 16 0.088 25 1 0.0005 204.49 0.6731 0.089916 0.1915 0 0.017747 0.15283 0.020692 253.7 10000000 100 100 0.6887 0.08765 0.1904
10 30 16 0.088 25 1 0.00075 204.49 0.5666 0.10859 0.17921 0 0.017042 0.14922 0.0127 124.65 10000000 100 100 0.5815 0.10661 0.17883
10 30 16 0.088 25 1 0.001 204.49 0.4859 0.11851 0.17442 0 0.016674 0.14881 0.0086465 72.62 10000000 100 100 0.5002 0.11604 0.17395
10 30 16 0.088 25 1 0.001375 204.49 0.3882 0.11558 0.16969 0 0.016638 0.14699 0.0057314 40.035 10000000 100 100 0.4043 0.12277 0.16849
10 30 16 0.088 25 1 0.00175 204.49 0.3137 0.10997 0.16982 0 0.016347 0.14853 0.0045695 25.956 10000000 100 100 0.3348 0.11689 0.17092
10 30 16 0.088 25 1 0.0025 204.49 0.2159 0.091789 0.16612 0 0.016094 0.147 0.002711 13.597 10000000 100 100 0.2326 0.099116 0.16587
10 30 16 0.088 25 1 0.00375 204.49 0.134 0.06577 0.16834 0 0.016199 0.14975 0.0020933 6.192 10000000 100 100 0.145 0.073889 0.16749
10 30 16 0.088 25 1 0.005 204.49 0.0877 0.046525 0.16508 0 0.016252 0.14749 0.0010439 3.317 10000000 100 100 0.096 0.052977 0.16388
10 30 16 0.088 25 1 0.0075 204.49 0.0408 0.021837 0.16269 0 0.015931 0.14608 0.00045736 1.229 10000000 100 100 0.0506 0.03035 0.16321
10 30 16 0.088 25 1 0.01 204.49 0.0219 0.011542 0.16232 0 0.015884 0.14594 0.00028297 0.562 10000000 100 100 0.0296 0.017101 0.16243
10 30 19 0.088 25 1 1e-07 889.733 0.9519 0.010407 0.49945 0 0.031968 0.11658 0.35063 4881 10000000 100 100 0.9553 0.0095615 0.48485
10 30 19 0.088 25 1 1.375e-07 889.73 0.9519 0.010407 0.44745 0 0.02957 0.073371 0.34423 4881 10000000 100 100 0.9553 0.0095615 0.44484
10 30 19 0.088 25 1 1.75e-07 889.73 0.9519 0.010407 0.44541 0 0.029554 0.07336 0.34221 4881 10000000 100 100 0.9553 0.0095615 0.43934
10 30 19 0.088 25 1 2.5e-07 889.73 0.9519 0.010407 0.44528 0 0.029544 0.073461 0.34199 4881 10000000 100 100 0.9553 0.0095615 0.43996
10 30 19 0.088 25 1 3.75e-07 889.73 0.9519 0.010407 0.44506 0 0.029537 0.07307 0.34218 4881 10000000 100 100 0.9553 0.0095615 0.4387
10 30 19 0.088 25 1 5e-07 889.73 0.9519 0.010407 0.445 0 0.02952 0.072653 0.34256 4881 10000000 100 100 0.9553 0.0095615 0.43813
10 30 19 0.088 25 1 7.5e-07 889.73 0.9519 0.010407 0.4463 0 0.03026 0.072441 0.34333 4881 10000000 100 100 0.9553 0.0095615 0.43882
10 30 19 0.088 25 1 1e-06 889.73 0.9519 0.010407 0.44447 0 0.029457 0.072584 0.34216 4881 10000000 100 100 0.9553 0.0095615 0.43874
10 30 19 0.088 25 1 1.375e-06 889.73 0.9519 0.010407 0.4439 0 0.02953 0.072471 0.34162 4880.6 10000000 100 100 0.9553 0.0095615 0.43794
10 30 19 0.088 25 1 1.75e-06 889.73 0.9519 0.010407 0.44403 0 0.02948 0.072465 0.34182 4880.4 10000000 100 100 0.9553 0.0095615 0.43809
10 30 19 0.088 25 1 2.5e-06 889.73 0.9519 0.010407 0.44406 0 0.029444 0.072508 0.34183 4879.9 10000000 100 100 0.9553 0.0095615 0.43938
10 30 19 0.088 25 1 3.75e-06 889.73 0.9519 0.010407 0.44465 0 0.031161 0.071989 0.34123 4878.2 10000000 100 100 0.9553 0.0095615 0.43927
10 30 19 0.088 25 1 5e-06 889.73 0.9519 0.010407 0.44377 0 0.029543 0.072483 0.34147 4876.4 10000000 100 100 0.9553 0.0095615 0.43779
10 30 19 0.088 25 1 7.5e-06 889.73 0.9518 0.010427 0.44325 0 0.029428 0.072511 0.34104 4869.6 10000000 100 100 0.9553 0.0095615 0.43669
10 30 19 0.088 25 1 1e-05 889.73 0.9514 0.010549 0.4424 0 0.029509 0.072512 0.34011 4859.1 10000000 100 100 0.9552 0.0095625 0.45372
10 30 19 0.088 25 1 1.375e-05 889.73 0.9508 0.01065 0.43974 0 0.028723 0.072171 0.33857 4829.8 10000000 100 100 0.955 0.0096046 0.44934
10 30 19 0.088 25 1 1.75e-05 889.73 0.95 0.010791 0.45192 0 0.026898 0.080782 0.34396 4777.7 10000000 100 100 0.9547 0.0096676 0.42906
10 30 19 0.088 25 1 2.5e-05 889.73 0.948 0.011347 0.43974 0 0.025258 0.082101 0.3321 4602.2 10000000 100 100 0.9526 0.010103 0.43412
10 30 19 0.088 25 1 3.75e-05 889.73 0.9412 0.012935 0.39408 0 0.025058 0.076187 0.29255 4129.4 10000000 100 100 0.9484 0.010908 0.38828
10 30 19 0.088 25 1 5e-05 889.73 0.9341 0.014762 0.37437 0 0.024975 0.085151 0.26396 3625.5 10000000 100 100 0.941 0.013252 0.35745
10 30 19 0.088 25 1 7.5e-05 889.73 0.9195 0.019049 0.31697 0 0.025997 0.083319 0.20738 2790.9 10000000 100 100 0.9283 0.016546 0.29416
10 30 19 0.088 25 1 0.0001 889.73 0.9055 0.023844 0.25669 0 0.025454 0.070294 0.16068 2256.5 10000000 100 100 0.9166 0.020845 0.26686
10 30 19 0.088 25 1 0.0001375 889.73 0.8869 0.029988 0.21377 0 0.023794 0.067408 0.12231 1689.4 10000000 100 100 0.9015 0.025193 0.24587
10 30 19 0.088 25 1 0.000175 889.73 0.8718 0.034379 0.1863 0 0.023499 0.063695 0.09887 1339.9 10000000 100 100 0.8872 0.029586 0.183
10 30 19 0.088 25 1 0.00025 889.73 0.8407 0.043377 0.16561 0 0.023106 0.068297 0.073956 923.18 10000000 100 100 0.8567 0.038233 0.15454
10 30 19 0.088 25 1 0.000375 889.73 0.7919 0.059464 0.12854 0 0.022169 0.058141 0.048008 586.51 10000000 100 100 0.8116 0.052438 0.12602
10 30 19 0.088 25 1 0.0005 889.73 0.75 0.06963 0.11373 0 0.021587 0.056088 0.035844 409.17 10000000 100 100 0.7702 0.063776 0.11357
10 30 19 0.088 25 1 0.00075 889.73 0.6757 0.085265 0.10006 0 0.020811 0.055662 0.023375 240.57 10000000 100 100 0.6996 0.081101 0.098414
10 30 19 0.088 25 1 0.001 889.73 0.6172 0.09592 0.090932 0 0.020177 0.053794 0.016756 155.05 10000000 100 100 0.6382 0.092233 0.089499
10 30 19 0.088 25 1 0.001375 889.73 0.534 0.10655 0.081937 0 0.019505 0.052701 0.0095103 72.497 10000000 100 100 0.558 0.10488 0.083154
10 30 19 0.088 25 1 0.00175 889.73 0.459 0.11315 0.081 0 0.019329 0.053906 0.0075115 45.447 10000000 100 100 0.4852 0.11325 0.078888
10 30 19 0.088 25 1 0.0025 889.73 0.3476 0.11339 0.075582 0 0.018877 0.051862 0.0045547 23.98 10000000 100 100 0.3729 0.11375 0.074142
10 30 19 0.088 25 1 0.00375 889.73 0.2329 0.097745 0.072885 0 0.018461 0.051496 0.0026433 11.192 10000000 100 100 0.2553 0.10047 0.071544
10 30 19 0.088 25 1 0.005 889.73 0.1648 0.077398 0.071366 0 0.018254 0.051094 0.0017655 6.386 10000000 100 100 0.1816 0.083485 0.071856
10 30 19 0.088 25 1 0.0075 889.73 0.0914 0.047373 0.072647 0 0.018395 0.053079 0.00094233 2.66 10000000 100 100 0.1026 0.054508 0.070526
10 30 19 0.088 25 1 0.01 889.73 0.053 0.028439 0.069427 0 0.018054 0.050629 0.00053086 1.308 10000000 100 100 0.0638 0.035425 0.068085
10 40 11 0.088 25 1 1e-07 39.4575 1 0 11.132 0 0.024621 3.4643 7.6426 88162 10000000 100 100 1 0 12.179
10 40 11 0.088 25 1 1.375e-07 39.457 1 0 13.496 0 0.024652 4.6892 8.781 86866 10000000 100 100 1 0 13.293
10 40 11 0.088 25 1 1.75e-07 39.457 1 0 11.626 0 0.022451 3.7188 7.8837 85230 10000000 100 100 1 0 11.296
10 40 11 0.088 25 1 2.5e-07 39.457 1 0 10.563 0 0.021385 3.2095 7.3311 82488 10000000 100 100 1 0 10.38
10 40 11 0.088 25 1 3.75e-07 39.457 1 0 9.7508 0 0.020717 2.9071 6.8224 78901 10000000 100 100 1 0 10.324
10 40 11 0.088 25 1 5e-07 39.457 1 0 10.517 0 0.021573 3.6005 6.8944 75766 10000000 100 100 1 0 10.189
10 40 11 0.088 25 1 7.5e-07 39.457 1 0 9.0055 0 0.020709 2.9072 6.0771 70581 10000000 100 100 1 0 8.6243
10 40 11 0.088 25 1 1e-06 39.457 1 0 8.1189 0 0.018851 2.6436 5.4559 66375 10000000 100 100 1 0 8.3284
10 40 11 0.088 25 1 1.375e-06 39.457 0.9999 1e-05 7.4424 0 0.018625 2.5406 4.8827 61278 10000000 100 100 1 0 7.4153
10 40 11 0.088 25 1 1.75e-06 39.457 0.9998 1.998e-05 8.1386 0 0.020429 3.1109 5.0067 57167 10000000 100 100 0.9998 1.998e-05 9.1129
10 40 11 0.088 25 1 2.5e-06 39.457 0.9988 0.00011868 8.405 0 0.023435 3.3971 4.9839 50772 10000000 100 100 0.9996 3.988e-05 8.0319
10 40 11 0.088 25 1 3.75e-06 39.457 0.9983 0.0001873 7.3741 0 0.02234 3.2849 4.0663 43128 10000000 100 100 0.9994 5.97e-05 7.5551
10 40 11 0.088 25 1 5e-06 39.457 0.9976 0.00027451 6.7657 0 0.021406 3.1134 3.6305 37495 10000000 100 100 0.9982 0.00021698 6.5444
10 40 11 0.088 25 1 7.5e-06 39.457 0.9955 0.0005503 5.359 0 0.017646 3.1985 2.1425 29376 10000000 100 100 0.9961 0.00049529 4.5428
10 40 11 0.088 25 1 1e-05 39.457 0.9932 0.00083459 3.9668 0 0.010746 2.4672 1.4885 23715 10000000 100 100 0.9934 0.00091736 3.7454
10 40 11 0.088 25 1 1.375e-05 39.457 0.9886 0.0016117 4.3848 0 0.014808 2.8998 1.4698 17878 10000000 100 100 0.989 0.0016807 5.1883
10 40 11 0.088 25 1 1.75e-05 39.457 0.9826 0.0025198 4.0461 0 0.011226 3.1244 0.90962 13949 10000000 100 100 0.9825 0.0029867 3.842
10 40 11 0.088 25 1 2.5e-05 39.457 0.9694 0.0053089 2.9734 0 0.010395 2.41 0.55266 9152.7 10000000 100 100 0.9692 0.0061575 2.7703
10 40 11 0.088 25 1 3.75e-05 39.457 0.9408 0.011847 2.5085 0 0.0096904 2.1773 0.32113 5255.8 10000000 100 100 0.944 0.012937 2.4232
10 40 11 0.088 25 1 5e-05 39.457 0.9084 0.02015 2.3091 0 0.0093579 2.0793 0.22017 3398.7 10000000 100 100 0.9164 0.020451 2.2979
10 40 11 0.088 25 1 7.5e-05 39.457 0.8357 0.042198 2.2196 0 0.0091267 2.082 0.12826 1757.2 10000000 100 100 0.852 0.040316 2.2024
10 40 11 0.088 25 1 0.0001 39.457 0.7708 0.060408 2.0827 0 0.0094427 1.989 0.083928 1074.9 10000000 100 100 0.7943 0.057195 2.0641
10 40 11 0.088 25 1 0.0001375 39.457 0.6866 0.080241 2.0482 0 0.0095765 1.9855 0.052837 614.66 10000000 100 100 0.7081 0.079464 2.0506
10 40 11 0.088 25 1 0.000175 39.457 0.609 0.096796 2.0796 0 0.0096907 2.0321 0.037485 399.64 10000000 100 100 0.6311 0.096679 2.0321
10 40 11 0.088 25 1 0.00025 39.457 0.4904 0.11128 2.0314 0 0.0096031 1.9998 0.021772 208.63 10000000 100 100 0.5156 0.11271 1.9982
10 40 11 0.088 25 1 0.000375 39.457 0.3589 0.11007 1.9363 0 0.0097585 1.914 0.012256 97.873 10000000 100 100 0.3805 0.11298 1.9354
10 40 11 0.088 25 1 0.0005 39.457 0.2678 0.098702 1.9797 0 0.0094746 1.9616 0.0083271 56.593 10000000 100 100 0.2909 0.10439 1.9871
10 40 11 0.088 25 1 0.00075 39.457 0.1745 0.078799 2.8649 0 0.0096494 2.8501 0.0048468 25.445 10000000 100 100 0.1873 0.080689 1.9703
10 40 11 0.088 25 1 0.001 39.457 0.1222 0.060808 1.9578 0 0.0097222 1.9446 0.0031482 14.403 10000000 100 100 0.1334 0.063468 1.9635
10 40 11 0.088 25 1 0.001375 39.457 0.0795 0.041852 1.9532 0 0.0097035 1.9413 0.0018838 7.579 10000000 100 100 0.0887 0.045248 1.9542
10 40 11 0.088 25 1 0.00175 39.457 0.0562 0.029651 2.0161 0 0.0097044 2.0048 0.0013003 4.546 10000000 100 100 0.0621 0.032406 2.0047
10 40 11 0.088 25 1 0.0025 39.457 0.034 0.016861 1.9299 0 0.0096768 1.9192 0.00080556 2.039 10000000 100 100 0.0352 0.01912 1.915
10 40 11 0.088 25 1 0.00375 39.457 0.0147 0.0068007 1.9261 0 0.0096302 1.9158 0.00042431 0.71 10000000 100 100 0.0172 0.0090532 1.9262
10 40 11 0.088 25 1 0.005 39.457 0.0066 0.0032597 1.9556 0 0.0095505 1.9455 0.000271 0.283 10000000 100 100 0.0101 0.0051531 1.9353
10 40 11 0.088 25 1 0.0075 39.457 0.0023 0.0013461 1.9365 0 0.0097246 1.9264 0.00014766 0.057 10000000 100 100 0.0028 0.0010132 1.9366
10 40 11 0.088 25 1 0.01 39.457 0.0004 5.99e-05 1.9633 0 0.0094957 1.9534 9.2536e-05 0.007 10000000 100 100 0.0005 0.00010986 1.9323
10 40 13 0.088 25 1 1e-07 62.4615 1 0 6.8087 0 0.027509 1.9941 4.7866 65130 10000000 100 100 0.9999 1e-05 6.6306
10 40 13 0.088 25 1 1.375e-07 62.461 1 0 6.1414 0 0.025969 1.4716 4.6434 65122 10000000 100 100 0.9999 1e-05 6.0588
10 40 13 0.088 25 1 1.75e-07 62.461 1 0 5.9535 0 0.025838 1.3279 4.5993 65108 10000000 100 100 0.9999 1e-05 6.0134
10 40 13 0.088 25 1 2.5e-07 62.461 1 0 5.9944 0 0.026345 1.3551 4.6124 65017 10000000 100 100 0.9999 1e-05 6.5547
10 40 13 0.088 25 1 3.75e-07 62.461 1 0 8.1171 0 0.03361 1.5336 6.5494 64171 10000000 100 100 0.9999 1e-05 8.1194
10 40 13 0.088 25 1 5e-07 62.461 1 0 7.8446 0 0.033022 1.5466 6.2644 62183 10000000 100 100 0.9999 1e-05 7.8776
10 40 13 0.088 25 1 7.5e-07 62.461 1 0 7.4541 0 0.032808 1.7064 5.7143 57406 10000000 100 100 0.9999 1e-05 7.434
10 40 13 0.088 25 1 1e-06 62.461 1 0 7.2163 0 0.031778 1.8359 5.3482 53606 10000000 100 100 0.9998 1.998e-05 7.1632
10 40 13 0.088 25 1 1.375e-06 62.461 1 0 6.5013 0 0.030616 1.7206 4.7497 49144 10000000 100 100 0.9998 1.998e-05 6.4408
10 40 13 0.088 25 1 1.75e-06 62.461 0.9999 1e-05 4.7394 0 0.027125 1.634 3.0778 45515 10000000 100 100 0.9997 2.994e-05 4.5953
10 40 13 0.088 25 1 2.5e-06 62.461 0.9998 1.998e-05 3.9494 0 0.01914 1.41 2.5199 39892 10000000 100 100 0.9997 2.994e-05 3.7994
10 40 13 0.088 25 1 3.75e-06 62.461 0.9995 4.98e-05 3.1761 0 0.018161 1.1526 2.005 33423 10000000 100 100 0.9992 9.9459e-05 3.1905
10 40 13 0.088 25 1 5e-06 62.461 0.9988 0.00011868 2.8075 0 0.017321 1.0885 1.7013 28966 10000000 100 100 0.9988 0.00017874 2.8125
10 40 13 0.088 25 1 7.5e-06 62.461 0.9976 0.00025449 2.3608 0 0.016409 1.0212 1.3228 23096 10000000 100 100 0.9965 0.00059835 2.457
