k n_trees depth sparsity k_build b v build_time recall var_recall query_time projection_time traversal_time vote_time exact_time cs_size n_train n_subsample label_recall val_recall val_var_recall val_query_time
10 10 19 0.088 25 1 3.75e-06 773.93 0.9529 0.012304 0.24483 0 0.011081 0.048744 0.18476 3307.7 10000000 100 100 0.9504 0.013413 0.24457
10 10 19 0.088 25 1 5e-06 773.93 0.9529 0.012304 0.24479 0 0.01108 0.048802 0.18466 3307.7 10000000 100 100 0.9504 0.013413 0.24412
10 10 19 0.088 25 1 7.5e-06 773.93 0.9529 0.012304 0.24488 0 0.011066 0.048769 0.18479 3307.5 10000000 100 100 0.9504 0.013413 0.24587
10 10 19 0.088 25 1 1e-05 773.93 0.9529 0.012304 0.24763 0 0.010827 0.049599 0.18693 3306.8 10000000 100 100 0.9504 0.013413 0.24711
10 10 19 0.088 25 1 1.375e-05 773.93 0.9529 0.012304 0.24512 0 0.010633 0.049226 0.18502 3305.7 10000000 100 100 0.9504 0.013413 0.25479
10 10 19 0.088 25 1 1.75e-05 773.93 0.9529 0.012304 0.24282 0 0.0088598 0.049189 0.18453 3303.5 10000000 100 100 0.9503 0.013413 0.24222
10 10 19 0.088 25 1 2.5e-05 773.93 0.9529 0.012304 0.26077 0 0.0097631 0.059347 0.19141 3296.4 10000000 100 100 0.9502 0.013413 0.24894
10 10 19 0.088 25 1 3.75e-05 773.93 0.9521 0.012408 0.26695 0 0.0084183 0.070735 0.18755 3267.9 10000000 100 100 0.9499 0.013473 0.27662
10 10 19 0.088 25 1 5e-05 773.93 0.9514 0.012491 0.26472 0 0.0083651 0.071034 0.18507 3221 10000000 100 100 0.9497 0.013513 0.26201
10 10 19 0.088 25 1 7.5e-05 773.93 0.9491 0.013413 0.24781 0 0.0083573 0.064065 0.17514 3035.1 10000000 100 100 0.9466 0.014403 0.23241
10 10 19 0.088 25 1 0.0001 773.93 0.9435 0.014612 0.2119 0 0.0082848 0.04934 0.15403 2736.1 10000000 100 100 0.9417 0.015887 0.20979
10 10 19 0.088 25 1 0.0001375 773.93 0.9342 0.016907 0.19104 0 0.0085338 0.053825 0.12844 2232.4 10000000 100 100 0.9294 0.019275 0.18402
10 10 19 0.088 25 1 0.000175 773.93 0.9215 0.021529 0.15261 0 0.0080793 0.046758 0.097531 1700 10000000 100 100 0.9182 0.023092 0.15067
10 10 19 0.088 25 1 0.00025 773.93 0.8999 0.028158 0.11912 0 0.0079784 0.044315 0.066592 1135 10000000 100 100 0.8977 0.029514 0.12049
10 10 19 0.088 25 1 0.000375 773.93 0.8602 0.042478 0.088944 0 0.007732 0.043646 0.037343 594.28 10000000 100 100 0.8595 0.044334 0.086644
10 10 19 0.088 25 1 0.0005 773.93 0.8221 0.055037 0.074668 0 0.0074482 0.040966 0.026045 394.38 10000000 100 100 0.8239 0.056575 0.073649
10 10 19 0.088 25 1 0.00075 773.93 0.7521 0.077733 0.062227 0 0.0070927 0.039643 0.015289 203.64 10000000 100 100 0.7563 0.077238 0.061199
10 10 19 0.088 25 1 0.001 773.93 0.6844 0.095852 0.057538 0 0.0068829 0.039016 0.011428 131.35 10000000 100 100 0.694 0.093117 0.056527
10 10 19 0.088 25 1 0.001375 773.93 0.6002 0.11047 0.053763 0 0.0066989 0.038395 0.0083962 76.776 10000000 100 100 0.6077 0.1085 0.054774
10 10 19 0.088 25 1 0.00175 773.93 0.5253 0.11899 0.053665 0 0.0066912 0.039667 0.0069909 51.955 10000000 100 100 0.5376 0.11927 0.051681
10 10 19 0.088 25 1 0.0025 773.93 0.4095 0.12132 0.048815 0 0.0064657 0.037304 0.0046966 27.809 10000000 100 100 0.4189 0.12226 0.048012
10 10 19 0.088 25 1 0.00375 773.93 0.2759 0.10533 0.046201 0 0.0064034 0.03672 0.002756 12.625 10000000 100 100 0.2845 0.10888 0.0456
10 10 19 0.088 25 1 0.005 773.93 0.1904 0.085934 0.044843 0 0.0059919 0.03678 0.0017835 6.906 10000000 100 100 0.2001 0.092442 0.043957
10 10 19 0.088 25 1 0.0075 773.93 0.1018 0.050768 0.043147 0 0.0059202 0.036115 0.00087587 2.603 10000000 100 100 0.1167 0.064135 0.042511
10 10 19 0.088 25 1 0.01 773.93 0.0577 0.030812 0.04285 0 0.0058268 0.036349 0.00046687 1.197 10000000 100 100 0.0709 0.041064 0.041899
10 15 11 0.088 25 1 1e-07 42.1871 1 0 9.8637 0 0.01032 2.6281 7.2248 91009 10000000 100 100 1 0 9.6849
10 15 11 0.088 25 1 1.375e-07 42.187 1 0 9.4953 0 0.010146 2.2734 7.2112 91009 10000000 100 100 1 0 9.4745
10 15 11 0.088 25 1 1.75e-07 42.187 1 0 9.8119 0 0.0081016 2.4868 7.3164 91003 10000000 100 100 1 0 10.033
10 15 11 0.088 25 1 2.5e-07 42.187 1 0 9.9967 0 0.0077757 2.6795 7.3089 90716 10000000 100 100 1 0 9.6783
10 15 11 0.088 25 1 3.75e-07 42.187 1 0 9.2706 0 0.0079219 2.2532 7.009 88800 10000000 100 100 1 0 9.2516
10 15 11 0.088 25 1 5e-07 42.187 1 0 9.201 0 0.0076341 2.4263 6.7667 86118 10000000 100 100 1 0 9.2091
10 15 11 0.088 25 1 7.5e-07 42.187 1 0 8.6277 0 0.0076697 2.294 6.3257 82012 10000000 100 100 1 0 8.6356
10 15 11 0.088 25 1 1e-06 42.187 1 0 8.5772 0 0.0074674 2.57 5.9993 78258 10000000 100 100 1 0 8.5503
10 15 11 0.088 25 1 1.375e-06 42.187 1 0 7.6658 0 0.007085 2.2329 5.4254 73070 10000000 100 100 0.9999 1e-05 7.706
10 15 11 0.088 25 1 1.75e-06 42.187 0.9999 1e-05 9.7335 0 0.010144 2.5966 7.1264 68438 10000000 100 100 0.9999 1e-05 9.7559
10 15 11 0.088 25 1 2.5e-06 42.187 0.9999 1e-05 8.4549 0 0.0083472 2.9744 5.4717 60527 10000000 100 100 0.9998 1.998e-05 7.238
10 15 11 0.088 25 1 3.75e-06 42.187 0.9999 1e-05 5.7292 0 0.0063368 2.0033 3.7191 50317 10000000 100 100 0.9996 3.988e-05 5.9632
10 15 11 0.088 25 1 5e-06 42.187 0.9998 1.998e-05 4.9238 0 0.0061331 1.8867 3.0306 42653 10000000 100 100 0.9991 0.0001093 5.6792
10 15 11 0.088 25 1 7.5e-06 42.187 0.9995 6.982e-05 4.0036 0 0.0050937 1.8373 2.1609 31973 10000000 100 100 0.998 0.00027628 4.3818
10 15 11 0.088 25 1 1e-05 42.187 0.9983 0.00020732 3.366 0 0.0045643 1.7367 1.6244 24947 10000000 100 100 0.9968 0.00049025 3.3239
10 15 11 0.088 25 1 1.375e-05 42.187 0.996 0.0005045 3.4952 0 0.0042555 2.3294 1.1612 18117 10000000 100 100 0.9942 0.00094731 3.1185
10 15 11 0.088 25 1 1.75e-05 42.187 0.9917 0.0012624 2.4837 0 0.0040043 1.6094 0.86988 13763 10000000 100 100 0.9904 0.0015894 2.7119
10 15 11 0.088 25 1 2.5e-05 42.187 0.9802 0.0035115 2.1543 0 0.0038256 1.5874 0.56274 8698 10000000 100 100 0.9815 0.0034112 2.1483
10 15 11 0.088 25 1 3.75e-05 42.187 0.9536 0.0093964 1.9132 0 0.0041494 1.5719 0.33683 4807.1 10000000 100 100 0.9549 0.011347 1.9142
10 15 11 0.088 25 1 5e-05 42.187 0.9239 0.018297 2.2204 0 0.0036294 1.9868 0.2297 3031.3 10000000 100 100 0.9274 0.019629 2.4706
10 15 11 0.088 25 1 7.5e-05 42.187 0.8529 0.041713 1.672 0 0.0035328 1.5411 0.12712 1513.9 10000000 100 100 0.8646 0.039626 1.6591
10 15 11 0.088 25 1 0.0001 42.187 0.7816 0.062664 1.6239 0 0.0037351 1.5374 0.082524 903.37 10000000 100 100 0.7988 0.059158 1.6136
10 15 11 0.088 25 1 0.0001375 42.187 0.6819 0.086849 1.578 0 0.0038043 1.5237 0.050217 502.81 10000000 100 100 0.7026 0.083657 1.5414
10 15 11 0.088 25 1 0.000175 42.187 0.5944 0.10575 1.5272 0 0.0039627 1.4884 0.03456 318.77 10000000 100 100 0.6186 0.10168 1.5173
10 15 11 0.088 25 1 0.00025 42.187 0.4559 0.11838 1.5161 0 0.0038943 1.493 0.018963 158.37 10000000 100 100 0.4839 0.11903 1.525
10 15 11 0.088 25 1 0.000375 42.187 0.3132 0.1112 1.5136 0 0.0040137 1.4992 0.010059 68.557 10000000 100 100 0.3368 0.11668 1.4904
10 15 11 0.088 25 1 0.0005 42.187 0.2233 0.091358 1.5081 0 0.0039541 1.4974 0.0064615 36.431 10000000 100 100 0.245 0.099054 1.4869
10 15 11 0.088 25 1 0.00075 42.187 0.1258 0.058853 1.4868 0 0.0040157 1.4792 0.0032557 14.127 10000000 100 100 0.1476 0.069384 1.4865
10 15 11 0.088 25 1 0.001 42.187 0.0816 0.040562 1.4851 0 0.0039755 1.4789 0.001932 7.109 10000000 100 100 0.1011 0.050279 1.6708
10 15 11 0.088 25 1 0.001375 42.187 0.0472 0.024497 1.4858 0 0.0039271 1.4806 0.0010037 3.15 10000000 100 100 0.0561 0.028431 1.4929
10 15 11 0.088 25 1 0.00175 42.187 0.0294 0.015411 1.5139 0 0.0038076 1.5092 0.00062892 1.663 10000000 100 100 0.0323 0.017965 1.4899
10 15 11 0.088 25 1 0.0025 42.187 0.0147 0.0085425 1.5052 0 0.0037053 1.5009 0.00032601 0.614 10000000 100 100 0.0157 0.008532 1.4961
10 15 11 0.088 25 1 0.00375 42.187 0.0055 0.0033431 1.4868 0 0.0039056 1.4825 0.00018776 0.174 10000000 100 100 0.0074 0.0043696 1.4769
10 15 11 0.088 25 1 0.005 42.187 0.0022 0.0012564 1.4795 0 0.0038515 1.4753 0.00011641 0.055 10000000 100 100 0.0041 0.0022154 1.4556
10 15 11 0.088 25 1 0.0075 42.187 0 0 1.4693 0 0.003968 1.4651 5.7996e-05 0 10000000 100 100 0.0005 8.984e-05 1.4515
10 15 11 0.088 25 1 0.01 42.187 0 0 2.3728 0 0.0049231 2.3675 6.4313e-05 0 10000000 100 100 0 0 2.531
10 15 13 0.088 25 1 1e-07 72.3703 1 0 8.5505 0 0.012338 1.5059 7.0318 66779 10000000 100 100 1 0 6.866
10 15 13 0.088 25 1 1.375e-07 72.37 1 0 6.539 0 0.012421 1.6307 4.8955 66779 10000000 100 100 1 0 6.522
10 15 13 0.088 25 1 1.75e-07 72.37 1 0 6.1533 0 0.010432 1.3328 4.8096 66779 10000000 100 100 1 0 6.183
10 15 13 0.088 25 1 2.5e-07 72.37 1 0 6.0901 0 0.010542 1.2771 4.802 66779 10000000 100 100 1 0 6.069
10 15 13 0.088 25 1 3.75e-07 72.37 1 0 6.0388 0 0.0099767 1.2448 4.7836 66778 10000000 100 100 1 0 6.0779
10 15 13 0.088 25 1 5e-07 72.37 1 0 6.0148 0 0.010645 1.2185 4.7852 66772 10000000 100 100 1 0 6.2249
10 15 13 0.088 25 1 7.5e-07 72.37 1 0 5.9784 0 0.010046 1.2033 4.7647 66581 10000000 100 100 1 0 6.0235
10 15 13 0.088 25 1 1e-06 72.37 1 0 6.6314 0 0.010684 1.4176 5.2027 65692 10000000 100 100 1 0 6.8271
10 15 13 0.088 25 1 1.375e-06 72.37 1 0 6.2784 0 0.010603 1.3211 4.9463 62452 10000000 100 100 0.9999 1e-05 6.121
10 15 13 0.088 25 1 1.75e-06 72.37 1 0 6.0848 0 0.0098461 1.5002 4.5743 58418 10000000 100 100 0.9999 1e-05 5.8601
10 15 13 0.088 25 1 2.5e-06 72.37 1 0 5.0533 0 0.009335 1.1989 3.8446 51490 10000000 100 100 0.9999 1e-05 5.2217
10 15 13 0.088 25 1 3.75e-06 72.37 1 0 4.1731 0 0.0086025 1.11 3.0541 43374 10000000 100 100 0.9997 2.994e-05 4.2284
10 15 13 0.088 25 1 5e-06 72.37 1 0 3.5439 0 0.0086013 1.0172 2.5177 37116 10000000 100 100 0.9996 3.988e-05 3.5687
10 15 13 0.088 25 1 7.5e-06 72.37 0.9989 0.0001089 2.8135 0 0.0070505 0.97704 1.8291 28328 10000000 100 100 0.999 0.00011912 3.3177
10 15 13 0.088 25 1 1e-05 72.37 0.9979 0.00022582 2.2785 0 0.0066813 0.87469 1.3969 22486 10000000 100 100 0.9982 0.00025702 2.2732
10 15 13 0.088 25 1 1.375e-05 72.37 0.997 0.00039139 1.8294 0 0.0058691 0.81268 1.0106 16719 10000000 100 100 0.9972 0.00045261 2.1793
10 15 13 0.088 25 1 1.75e-05 72.37 0.9956 0.00062126 1.5645 0 0.0056393 0.78057 0.77804 12986 10000000 100 100 0.9955 0.00077052 1.5632
10 15 13 0.088 25 1 2.5e-05 72.37 0.9904 0.0016495 1.259 0 0.0059056 0.73979 0.51298 8547.8 10000000 100 100 0.9914 0.0016277 1.2588
10 15 13 0.088 25 1 3.75e-05 72.37 0.9794 0.00438 1.5263 0 0.0052809 1.1986 0.3221 5008.3 10000000 100 100 0.9815 0.0037315 1.3085
10 15 13 0.088 25 1 5e-05 72.37 0.9641 0.0081493 0.93827 0 0.0055136 0.71032 0.22215 3322.8 10000000 100 100 0.9657 0.0079415 0.93822
10 15 13 0.088 25 1 7.5e-05 72.37 0.9289 0.019074 1.1811 0 0.0053768 1.0377 0.1377 1807 10000000 100 100 0.9336 0.017929 0.83368
10 15 13 0.088 25 1 0.0001 72.37 0.8929 0.03041 0.795 0 0.0051638 0.69445 0.095131 1158.3 10000000 100 100 0.9003 0.028038 0.79547
10 15 13 0.088 25 1 0.0001375 72.37 0.8299 0.051147 0.74775 0 0.0055369 0.67875 0.06323 702.88 10000000 100 100 0.8389 0.048505 0.7544
10 15 13 0.088 25 1 0.000175 72.37 0.7695 0.072793 0.72939 0 0.0054107 0.67704 0.046713 478.88 10000000 100 100 0.7841 0.067304 0.73089
10 15 13 0.088 25 1 0.00025 72.37 0.667 0.10027 0.71401 0 0.0051321 0.6798 0.028861 268.91 10000000 100 100 0.6901 0.094927 1.1183
10 15 13 0.088 25 1 0.000375 72.37 0.5252 0.12713 0.88208 0 0.0051526 0.86005 0.016646 135.63 10000000 100 100 0.5448 0.12322 0.68905
10 15 13 0.088 25 1 0.0005 72.37 0.4325 0.12964 0.68573 0 0.0049673 0.66969 0.010813 81.024 10000000 100 100 0.4453 0.12905 0.68831
10 15 13 0.088 25 1 0.00075 72.37 0.3038 0.1151 0.68423 0 0.0050816 0.67277 0.0060961 37.605 10000000 100 100 0.3138 0.11605 0.67658
10 15 13 0.088 25 1 0.001 72.37 0.22 0.095556 0.66813 0 0.0054929 0.65838 0.0039754 21.049 10000000 100 100 0.2277 0.097881 0.6762
10 15 13 0.088 25 1 0.001375 72.37 0.1473 0.069442 0.66888 0 0.0051293 0.66105 0.0024091 10.653 10000000 100 100 0.1517 0.073491 0.6743
10 15 13 0.088 25 1 0.00175 72.37 0.1022 0.051467 0.66385 0 0.0055403 0.6564 0.0016386 6.305 10000000 100 100 0.1109 0.05849 0.65866
10 15 13 0.088 25 1 0.0025 72.37 0.0545 0.028869 0.71791 0 0.0055649 0.71123 0.00087236 2.718 10000000 100 100 0.064 0.035379 1.1479
10 15 13 0.088 25 1 0.00375 72.37 0.0239 0.012872 0.66323 0 0.0055799 0.657 0.00041675 0.964 10000000 100 100 0.0304 0.017153 0.66235
10 15 13 0.088 25 1 0.005 72.37 0.0134 0.0076681 0.65751 0 0.0055395 0.65149 0.00026445 0.435 10000000 100 100 0.015 0.0075425 0.66112
10 15 13 0.088 25 1 0.0075 72.37 0.0037 0.0021384 0.65876 0 0.0053765 0.65303 0.00014169 0.097 10000000 100 100 0.0042 0.0019243 0.66164
10 15 13 0.088 25 1 0.01 72.37 0.0016 0.00079824 1.0535 0 0.0052492 1.048 9.5484e-05 0.025 10000000 100 100 0.0011 0.00024904 0.65992
10 15 16 0.088 25 1 1e-07 224.089 0.9975 0.00028403 1.8162 0 0.016926 0.39433 1.4046 23387 10000000 100 100 0.9973 0.00034305 1.7603
10 15 16 0.088 25 1 1.375e-07 224.09 0.9975 0.00028403 1.7476 0 0.015623 0.34562 1.386 23387 10000000 100 100 0.9973 0.00034305 1.7153
10 15 16 0.088 25 1 1.75e-07 224.09 0.9975 0.00028403 1.728 0 0.016007 0.336 1.3756 23387 10000000 100 100 0.9973 0.00034305 1.7336
10 15 16 0.088 25 1 2.5e-07 224.09 0.9975 0.00028403 1.7532 0 0.016058 0.34569 1.3912 23387 10000000 100 100 0.9973 0.00034305 1.7749
10 15 16 0.088 25 1 3.75e-07 224.09 0.9975 0.00028403 1.7462 0 0.016038 0.34337 1.3865 23387 10000000 100 100 0.9973 0.00034305 1.7258
10 15 16 0.088 25 1 5e-07 224.09 0.9975 0.00028403 1.7227 0 0.016018 0.33255 1.3739 23387 10000000 100 100 0.9973 0.00034305 1.7235
10 15 16 0.088 25 1 7.5e-07 224.09 0.9975 0.00028403 1.7455 0 0.015957 0.34107 1.3882 23387 10000000 100 100 0.9973 0.00034305 1.7156
10 15 16 0.088 25 1 1e-06 224.09 0.9975 0.00028403 1.7257 0 0.015984 0.33355 1.3758 23387 10000000 100 100 0.9973 0.00034305 1.7084
10 15 16 0.088 25 1 1.375e-06 224.09 0.9975 0.00028403 1.7092 0 0.015915 0.32151 1.3715 23385 10000000 100 100 0.9973 0.00034305 1.7062
10 15 16 0.088 25 1 1.75e-06 224.09 0.9975 0.00028403 1.7638 0 0.01631 0.348 1.3991 23384 10000000 100 100 0.9973 0.00034305 1.7012
10 15 16 0.088 25 1 2.5e-06 224.09 0.9975 0.00028403 1.6809 0 0.016376 0.29714 1.367 23372 10000000 100 100 0.9973 0.00034305 1.662
10 15 16 0.088 25 1 3.75e-06 224.09 0.9975 0.00028403 1.6684 0 0.015895 0.29072 1.3615 23321 10000000 100 100 0.9973 0.00034305 1.6591
10 15 16 0.088 25 1 5e-06 224.09 0.9975 0.00028403 1.6836 0 0.018276 0.31004 1.355 23164 10000000 100 100 0.9973 0.00034305 1.7242
10 15 16 0.088 25 1 7.5e-06 224.09 0.9975 0.00028403 1.6521 0 0.010597 0.33872 1.3024 22048 10000000 100 100 0.9972 0.00035251 1.6089
10 15 16 0.088 25 1 1e-05 224.09 0.9969 0.00038077 1.4652 0 0.010637 0.28957 1.1646 19925 10000000 100 100 0.9961 0.00051531 1.8405
10 15 16 0.088 25 1 1.375e-05 224.09 0.9959 0.0005137 1.6083 0 0.015786 0.30588 1.2863 16318 10000000 100 100 0.9948 0.00069365 1.6117
10 15 16 0.088 25 1 1.75e-05 224.09 0.9952 0.00059756 1.3547 0 0.017523 0.30664 1.0302 13402 10000000 100 100 0.9936 0.0008599 1.3524
10 15 16 0.088 25 1 2.5e-05 224.09 0.9924 0.00092316 1.0279 0 0.015459 0.29648 0.71557 9400.2 10000000 100 100 0.9915 0.001299 1.1413
10 15 16 0.088 25 1 3.75e-05 224.09 0.9882 0.0017025 0.86042 0 0.015083 0.35082 0.49421 5916.6 10000000 100 100 0.9867 0.0023555 0.82391
10 15 16 0.088 25 1 5e-05 224.09 0.9832 0.0029607 0.62657 0 0.014243 0.28525 0.32677 4098.5 10000000 100 100 0.9808 0.003675 0.59999
10 15 16 0.088 25 1 7.5e-05 224.09 0.97 0.0062062 0.46807 0 0.014113 0.25226 0.20142 2351.9 10000000 100 100 0.9706 0.0067023 0.43765
10 15 16 0.088 25 1 0.0001 224.09 0.9568 0.0099637 0.35313 0 0.014833 0.23114 0.10689 1570.9 10000000 100 100 0.9577 0.011072 0.34554
10 15 16 0.088 25 1 0.0001375 224.09 0.9344 0.017574 0.28195 0 0.0091564 0.20131 0.071226 1003.4 10000000 100 100 0.9364 0.018173 0.26891
10 15 16 0.088 25 1 0.000175 224.09 0.9117 0.025459 0.25274 0 0.0085043 0.19169 0.052305 717.25 10000000 100 100 0.9148 0.025967 0.24663
10 15 16 0.088 25 1 0.00025 224.09 0.8591 0.045082 0.23406 0 0.0083795 0.1884 0.03705 437.6 10000000 100 100 0.867 0.044095 0.208
10 15 16 0.088 25 1 0.000375 224.09 0.7803 0.070512 0.198 0 0.0076722 0.16582 0.024264 248.33 10000000 100 100 0.7923 0.070481 0.19407
10 15 16 0.088 25 1 0.0005 224.09 0.7063 0.091101 0.19035 0 0.00766 0.16341 0.019006 163.45 10000000 100 100 0.7214 0.090773 0.18701
10 15 16 0.088 25 1 0.00075 224.09 0.5775 0.11564 0.1819 0 0.0077114 0.1614 0.012484 88.057 10000000 100 100 0.5982 0.11385 0.17833
10 15 16 0.088 25 1 0.001 224.09 0.4719 0.12597 0.1761 0 0.0076858 0.16026 0.007828 54.965 10000000 100 100 0.4994 0.12645 0.174
10 15 16 0.088 25 1 0.001375 224.09 0.3664 0.12566 0.17519 0 0.0073945 0.16242 0.0050352 31.78 10000000 100 100 0.389 0.12725 0.17134
10 15 16 0.088 25 1 0.00175 224.09 0.2956 0.1165 0.16977 0 0.0075681 0.15816 0.0037168 20.439 10000000 100 100 0.3122 0.11791 0.16969
10 15 16 0.088 25 1 0.0025 224.09 0.1957 0.091963 0.16851 0 0.0075969 0.15841 0.0022055 10.061 10000000 100 100 0.2122 0.097328 0.16707
10 15 16 0.088 25 1 0.00375 224.09 0.1114 0.058168 0.16811 0 0.0074217 0.15919 0.0012116 4.218 10000000 100 100 0.1252 0.068513 0.16553
10 15 16 0.088 25 1 0.005 224.09 0.0671 0.035703 0.16575 0 0.0074526 0.15733 0.00073307 2.095 10000000 100 100 0.079 0.045725 0.1654
10 15 16 0.088 25 1 0.0075 224.09 0.0289 0.014609 0.16705 0 0.0075268 0.15897 0.00033242 0.693 10000000 100 100 0.0378 0.022133 0.16362
10 15 16 0.088 25 1 0.01 224.09 0.0113 0.0057881 0.16637 0 0.0074909 0.1585 0.0001761 0.27 10000000 100 100 0.0194 0.012156 0.16444
10 15 19 0.088 25 1 1e-07 846.794 0.9742 0.0052796 0.4694 0 0.015807 0.097351 0.35596 4643.6 10000000 100 100 0.9739 0.0057545 0.45763
10 15 19 0.088 25 1 1.375e-07 846.79 0.9742 0.0052796 0.46976 0 0.014587 0.098117 0.35678 4643.6 10000000 100 100 0.9739 0.0057545 0.4503
10 15 19 0.088 25 1 1.75e-07 846.79 0.9742 0.0052796 0.43444 0 0.014822 0.070795 0.34854 4643.6 10000000 100 100 0.9739 0.0057545 0.43342
10 15 19 0.088 25 1 2.5e-07 846.79 0.9742 0.0052796 0.43437 0 0.014821 0.070726 0.34854 4643.6 10000000 100 100 0.9739 0.0057545 0.42493
10 15 19 0.088 25 1 3.75e-07 846.79 0.9742 0.0052796 0.3973 0 0.014638 0.070218 0.31216 4643.6 10000000 100 100 0.9739 0.0057545 0.34263
10 15 19 0.088 25 1 5e-07 846.79 0.9742 0.0052796 0.33991 0 0.014568 0.067849 0.25721 4643.6 10000000 100 100 0.9739 0.0057545 0.33856
10 15 19 0.088 25 1 7.5e-07 846.79 0.9742 0.0052796 0.33808 0 0.01534 0.066246 0.25621 4643.6 10000000 100 100 0.9739 0.0057545 0.33712
10 15 19 0.088 25 1 1e-06 846.79 0.9742 0.0052796 0.33817 0 0.015425 0.06599 0.25647 4643.6 10000000 100 100 0.9739 0.0057545 0.33649
10 15 19 0.088 25 1 1.375e-06 846.79 0.9742 0.0052796 0.3381 0 0.015392 0.065912 0.25651 4643.6 10000000 100 100 0.9739 0.0057545 0.33632
10 15 19 0.088 25 1 1.75e-06 846.79 0.9742 0.0052796 0.33821 0 0.01539 0.066016 0.25653 4643.6 10000000 100 100 0.9739 0.0057545 0.338
10 15 19 0.088 25 1 2.5e-06 846.79 0.9742 0.0052796 0.33971 0 0.015527 0.066331 0.25758 4643.6 10000000 100 100 0.9739 0.0057545 0.34522
10 15 19 0.088 25 1 3.75e-06 846.79 0.9742 0.0052796 0.34316 0 0.015519 0.067415 0.25994 4643.3 10000000 100 100 0.9739 0.0057545 0.33714
10 15 19 0.088 25 1 5e-06 846.79 0.9742 0.0052796 0.34111 0 0.015453 0.066621 0.25875 4643.3 10000000 100 100 0.9739 0.0057545 0.3387
10 15 19 0.088 25 1 7.5e-06 846.79 0.9742 0.0052796 0.33725 0 0.015369 0.065832 0.25577 4641.9 10000000 100 100 0.9739 0.0057545 0.33919
10 15 19 0.088 25 1 1e-05 846.79 0.9742 0.0052796 0.34263 0 0.015481 0.066855 0.26001 4640.1 10000000 100 100 0.9739 0.0057545 0.3366
10 15 19 0.088 25 1 1.375e-05 846.79 0.9742 0.0052796 0.3405 0 0.015511 0.066648 0.25807 4633.8 10000000 100 100 0.9739 0.0057545 0.33683
10 15 19 0.088 25 1 1.75e-05 846.79 0.9742 0.0052796 0.33759 0 0.015382 0.065959 0.25598 4622.3 10000000 100 100 0.9739 0.0057545 0.33527
10 15 19 0.088 25 1 2.5e-05 846.79 0.9741 0.0052845 0.33853 0 0.015538 0.066745 0.25597 4597 10000000 100 100 0.9737 0.0057841 0.33742
10 15 19 0.088 25 1 3.75e-05 846.79 0.9739 0.0052941 0.33627 0 0.015628 0.066628 0.25373 4492.4 10000000 100 100 0.9735 0.0058136 0.33748
10 15 19 0.088 25 1 5e-05 846.79 0.972 0.0057017 0.31953 0 0.015323 0.065322 0.2386 4284.3 10000000 100 100 0.9715 0.0061839 0.32775
10 15 19 0.088 25 1 7.5e-05 846.79 0.9679 0.0065461 0.28481 0 0.015294 0.06414 0.20511 3644.1 10000000 100 100 0.967 0.0072783 0.27581
10 15 19 0.088 25 1 0.0001 846.79 0.9612 0.0082828 0.23866 0 0.01494 0.061444 0.16202 2916 10000000 100 100 0.9599 0.0096516 0.23411
10 15 19 0.088 25 1 0.0001375 846.79 0.9508 0.011471 0.19168 0 0.014508 0.059495 0.11741 2068.7 10000000 100 100 0.9498 0.012653 0.18699
10 15 19 0.088 25 1 0.000175 846.79 0.9384 0.015061 0.1583 0 0.01417 0.056917 0.086956 1521.4 10000000 100 100 0.9401 0.015638 0.15612
10 15 19 0.088 25 1 0.00025 846.79 0.9157 0.022366 0.11994 0 0.013647 0.053759 0.052303 874.1 10000000 100 100 0.9201 0.022248 0.11827
10 15 19 0.088 25 1 0.000375 846.79 0.8823 0.032789 0.097466 0 0.01447 0.05105 0.031716 489.58 10000000 100 100 0.882 0.034691 0.094131
10 15 19 0.088 25 1 0.0005 846.79 0.8467 0.044814 0.083251 0 0.012156 0.049748 0.021138 308.3 10000000 100 100 0.8456 0.048189 0.082299
10 15 19 0.088 25 1 0.00075 846.79 0.7689 0.069012 0.074141 0 0.011669 0.048658 0.013606 169.9 10000000 100 100 0.7796 0.068272 0.073238
10 15 19 0.088 25 1 0.001 846.79 0.6947 0.08765 0.070054 0 0.011315 0.047828 0.010658 109.42 10000000 100 100 0.7123 0.089008 0.083642
10 15 19 0.088 25 1 0.001375 846.79 0.6003 0.1088 0.066073 0 0.010012 0.047226 0.0085299 66.413 10000000 100 100 0.6232 0.11159 0.064943
10 15 19 0.088 25 1 0.00175 846.79 0.5177 0.1197 0.063337 0 0.0097506 0.046475 0.0067782 44.843 10000000 100 100 0.5441 0.12435 0.063313
10 15 19 0.088 25 1 0.0025 846.79 0.3904 0.12327 0.060515 0 0.0095503 0.045891 0.0047151 24.256 10000000 100 100 0.4191 0.12681 0.060495
10 15 19 0.088 25 1 0.00375 846.79 0.2613 0.10714 0.057982 0 0.0093364 0.045407 0.0029228 11.197 10000000 100 100 0.2868 0.10926 0.061904
10 15 19 0.088 25 1 0.005 846.79 0.1827 0.085676 0.057189 0 0.0095585 0.045599 0.0017583 6.163 10000000 100 100 0.2032 0.091922 0.056453
10 15 19 0.088 25 1 0.0075 846.79 0.0989 0.050339 0.054888 0 0.0091482 0.044677 0.00082175 2.37 10000000 100 100 0.1126 0.062183 0.054533
