k n_trees depth sparsity v build_time recall var_recall query_time cs_size val_recall val_var_recall val_query_time
10 25 10 0.036 10 0.044569 0.015 0.0018769 0.0046516 0.195 0.0187 0.002643 0.0044498
10 25 10 0.036 11 0.044569 0.0092 0.0010364 0.0043896 0.115 0.0123 0.0017405 0.0042005
10 25 10 0.036 12 0.044569 0.0056 0.00060925 0.0043388 0.063 0.0074 0.00094619 0.004126
10 25 10 0.036 13 0.044569 0.0034 0.00034879 0.0044741 0.037 0.0039 0.00047527 0.0040949
10 25 10 0.036 14 0.044569 0.0016 0.00017762 0.004435 0.019 0.0026 0.00031355 0.0041884
10 25 10 0.036 15 0.044569 0.0008 7.9439e-05 0.0042614 0.009 0.0017 0.00020732 0.0040687
10 25 10 0.036 16 0.044569 0.0004 3.988e-05 0.0043302 0.004 0.001 9.9099e-05 0.0039344
10 25 10 0.036 17 0.044569 0.0001 1e-05 0.0044056 0.001 0.0004 3.988e-05 0.0039687
10 25 10 0.036 20 0.044569 0 0 0.004267 0 0 0 0.0040696
10 25 11 0.036 1 0.0398703 0.6342 0.041732 0.019985 72.772 0.6453 0.045944 0.017866
10 25 11 0.036 2 0.03987 0.3756 0.046151 0.0095278 15.258 0.3865 0.048416 0.0083391
10 25 11 0.036 3 0.03987 0.2166 0.031676 0.0071698 5.421 0.2226 0.034264 0.006442
10 25 11 0.036 4 0.03987 0.1231 0.018595 0.0063654 2.364 0.1283 0.020189 0.0058208
10 25 11 0.036 5 0.03987 0.0688 0.0099165 0.0057931 1.101 0.0764 0.011755 0.0054392
10 25 11 0.036 6 0.03987 0.039 0.0052242 0.0053213 0.545 0.0431 0.0057982 0.0051308
10 25 11 0.036 7 0.03987 0.0206 0.0024981 0.0051862 0.269 0.0234 0.0031756 0.0049706
10 25 11 0.036 8 0.03987 0.0116 0.0012467 0.0052007 0.139 0.0136 0.0017768 0.0048053
10 25 11 0.036 9 0.03987 0.0071 0.00076035 0.0051832 0.082 0.0081 0.00092532 0.0047982
10 25 11 0.036 10 0.03987 0.0039 0.00045525 0.0050402 0.042 0.0051 0.00052451 0.0047814
10 25 11 0.036 11 0.03987 0.0021 0.00024584 0.0049744 0.021 0.0028 0.00027243 0.0046406
10 25 11 0.036 12 0.03987 0.0012 0.0001387 0.0049517 0.012 0.002 0.0001962 0.0047304
10 25 11 0.036 13 0.03987 0.0007 6.958e-05 0.0049033 0.007 0.001 9.9099e-05 0.0047963
10 25 11 0.036 14 0.03987 0.0004 3.988e-05 0.0050778 0.004 0.0006 5.97e-05 0.0046143
10 25 11 0.036 15 0.03987 0.0003 2.994e-05 0.0049049 0.003 0.0004 3.988e-05 0.0045749
10 25 11 0.036 16 0.03987 0.0001 1e-05 0.005082 0.001 0.0001 1e-05 0.0047581
10 25 11 0.036 17 0.03987 0 0 0.0048576 0 0 0 0.0046562
10 25 11 0.036 20 0.03987 0 0 0.0049287 0 0 0 0.0045886
10 25 12 0.036 1 0.0502933 0.488 0.040356 0.01536 39.003 0.4903 0.042939 0.0136
10 25 12 0.036 2 0.050293 0.2318 0.028337 0.0084732 6.701 0.2301 0.030054 0.0073796
10 25 12 0.036 3 0.050293 0.1084 0.012662 0.0071487 2.051 0.1148 0.014876 0.0062506
10 25 12 0.036 4 0.050293 0.05 0.0057858 0.006462 0.758 0.0585 0.0066744 0.0057649
10 25 12 0.036 5 0.050293 0.0267 0.0028399 0.0059707 0.348 0.0312 0.0036903 0.0054784
10 25 12 0.036 6 0.050293 0.0134 0.0013818 0.0060302 0.156 0.0163 0.0017861 0.0055646
10 25 12 0.036 7 0.050293 0.0066 0.00073718 0.0058061 0.073 0.0092 0.0010164 0.0053755
10 25 12 0.036 8 0.050293 0.0031 0.00032071 0.005395 0.031 0.0052 0.00059355 0.0049912
10 25 12 0.036 9 0.050293 0.002 0.0001962 0.0054938 0.02 0.002 0.0001962 0.005041
10 25 12 0.036 10 0.050293 0.0003 2.994e-05 0.0054647 0.003 0.001 9.9099e-05 0.0049495
10 25 12 0.036 11 0.050293 0.0001 1e-05 0.0054533 0.001 0.0005 4.98e-05 0.0050841
10 25 12 0.036 12 0.050293 0 0 0.0055371 0 0.0001 1e-05 0.0049867
10 25 12 0.036 13 0.050293 0 0 0.0053466 0 0.0001 1e-05 0.0049435
