k n_trees depth sparsity v build_time recall var_recall query_time cs_size val_recall val_var_recall val_query_time
10 25 9 0.036 17 0.11846 0.0004 3.988e-05 0.020519 0.004 0.0004 3.988e-05 0.019011
10 25 9 0.036 20 0.11846 0 0 0.018643 0 0.0001 1e-05 0.018026
10 25 10 0.036 1 0.127247 0.8745 0.021121 0.047102 129.26 0.8782 0.019785 0.044416
10 25 10 0.036 2 0.12725 0.6729 0.05393 0.031368 37.812 0.6786 0.053015 0.029884
10 25 10 0.036 3 0.12725 0.4716 0.062616 0.026547 14.887 0.4772 0.065305 0.025379
10 25 10 0.036 4 0.12725 0.3123 0.05115 0.024333 6.801 0.3234 0.05789 0.023592
10 25 10 0.036 5 0.12725 0.1927 0.035012 0.023075 3.246 0.2022 0.039134 0.022565
10 25 10 0.036 6 0.12725 0.116 0.021285 0.022258 1.651 0.1256 0.023969 0.021984
10 25 10 0.036 7 0.12725 0.0664 0.011783 0.021716 0.839 0.0704 0.012917 0.021498
10 25 10 0.036 8 0.12725 0.036 0.0057497 0.021396 0.414 0.0402 0.0070911 0.021153
10 25 10 0.036 9 0.12725 0.0194 0.0028064 0.02114 0.214 0.0222 0.0036508 0.020949
10 25 10 0.036 10 0.12725 0.0108 0.0014648 0.020968 0.117 0.0114 0.0015316 0.02084
10 25 10 0.036 11 0.12725 0.0065 0.00088864 0.021083 0.067 0.0063 0.00071102 0.020942
10 25 10 0.036 12 0.12725 0.0037 0.00045677 0.020944 0.037 0.0033 0.00033945 0.02069
10 25 10 0.036 13 0.12725 0.002 0.00027628 0.020884 0.02 0.0015 0.0001479 0.020618
10 25 10 0.036 14 0.12725 0.0007 6.958e-05 0.020897 0.007 0.0007 6.958e-05 0.02058
10 25 10 0.036 15 0.12725 0.0004 3.988e-05 0.021069 0.004 0.0004 3.988e-05 0.020772
10 25 10 0.036 16 0.12725 0.0001 1e-05 0.020996 0.001 0.0002 1.998e-05 0.020663
10 25 10 0.036 17 0.12725 0 0 0.023483 0 0 0 0.021763
10 25 10 0.036 20 0.12725 0 0 0.021323 0 0 0 0.02077
10 25 11 0.036 1 0.150489 0.7532 0.033263 0.041356 72.266 0.7603 0.032747 0.038353
10 25 11 0.036 2 0.15049 0.466 0.053277 0.030141 16.294 0.4803 0.052054 0.028543
