k n_trees depth sparsity k_build b v build_time recall var_recall query_time projection_time traversal_time vote_time exact_time cs_size n_train n_subsample val_recall val_var_recall val_query_time r0 r1 r2 r3 r4 r5 r6 r7 r8 r9 r10
10 30 15 0.0104 50 1 0.0025 230.62 0.5666 0.10729 0.23679 0 0.027233 0.043055 0.16626 55.045 98000 100 0.5901 0.10408 0.23992 62 77 90 75 84 85 82 79 88 106 172 
10 30 15 0.0104 50 1 0.00375 230.62 0.4311 0.11488 0.1469 0 0.025271 0.041704 0.079649 25.685 98000 100 0.4539 0.11214 0.14872 155 121 114 98 84 57 68 66 59 75 103 
10 30 15 0.0104 50 1 0.005 230.62 0.3256 0.10309 0.11048 0 0.02444 0.041089 0.04465 13.674 98000 100 0.3407 0.10496 0.11068 268 148 103 103 61 63 61 43 43 47 60 
10 30 15 0.0104 50 1 0.0075 230.62 0.169 0.068147 0.080105 0 0.02349 0.040004 0.016341 4.52 98000 100 0.1799 0.067674 0.079827 536 141 81 52 39 34 33 27 17 18 22 
10 30 15 0.0104 50 1 0.01 230.62 0.0798 0.035007 0.06889 0 0.023149 0.038744 0.0067702 1.743 98000 100 0.0833 0.032223 0.068558 751 75 58 42 16 12 15 11 2 6 12 
10 40 14 0.0104 50 1 1e-07 211.01 0.9839 0.003214 16.96 0 0.062363 0.27759 16.619 4025.1 98000 100 0.9862 0.0032528 16.144 0 0 0 0 0 3 3 7 24 65 898 
10 40 14 0.0104 50 1 1.375e-07 211.01 0.9839 0.003214 16.013 0 0.056372 0.32106 15.634 4025.1 98000 100 0.9862 0.0032528 16.275 0 0 0 0 0 3 3 7 24 65 898 
10 40 14 0.0104 50 1 1.75e-07 211.01 0.9839 0.003214 15.757 0 0.056078 0.21624 15.484 4025.1 98000 100 0.9862 0.0032528 15.963 0 0 0 0 0 3 3 7 24 65 898 
10 40 14 0.0104 50 1 2.5e-07 211.01 0.9839 0.003214 15.851 0 0.052978 0.17163 15.625 4025.1 98000 100 0.9862 0.0032528 15.92 0 0 0 0 0 3 3 7 24 65 898 
10 40 14 0.0104 50 1 3.75e-07 211.01 0.9839 0.003214 15.688 0 0.051412 0.19132 15.444 4025.1 98000 100 0.9862 0.0032528 15.876 0 0 0 0 0 3 3 7 24 65 898 
