k n_trees depth sparsity k_build b v build_time recall var_recall query_time projection_time traversal_time vote_time exact_time cs_size n_train val_recall val_var_recall val_query_time r0 r1 r2 r3 r4 r5 r6 r7 r8 r9 r10
10 10 15 0.0104 10 1 3 4.5478 0.5403 0.061788 0.15317 0 0.051647 0.022884 0.078322 22.156 98000 0.5517 0.059096 0.14983 14 49 66 113 142 130 145 114 97 79 51 
10 10 15 0.0104 10 1 4 4.5478 0.4358 0.063662 0.11485 0 0.048502 0.021714 0.044271 12.425 98000 0.4455 0.05992 0.11311 42 91 135 141 138 138 96 95 57 35 32 
10 10 15 0.0104 10 1 5 4.5478 0.3499 0.060641 0.097603 0 0.046704 0.021517 0.029021 7.686 98000 0.3578 0.057336 0.096921 86 163 158 141 145 88 88 55 39 18 19 
10 10 15 0.0104 10 1 6 4.5478 0.2823 0.055612 0.087584 0 0.045575 0.02103 0.020622 5.123 98000 0.2881 0.052541 0.086757 166 192 157 152 120 70 55 41 21 14 12 
10 10 15 0.0104 10 1 7 4.5478 0.2275 0.048562 0.081072 0 0.044755 0.020923 0.015048 3.529 98000 0.2286 0.047089 0.080277 242 222 151 150 84 60 30 28 17 7 9 
10 10 15 0.0104 10 1 8 4.5478 0.1793 0.040402 0.076601 0 0.044237 0.020787 0.011245 2.492 98000 0.1781 0.040791 0.080076 331 232 154 120 59 40 29 15 9 4 7 
10 10 15 0.0104 10 1 9 4.5478 0.1427 0.033901 0.07777 0 0.046283 0.022541 0.0086127 1.824 98000 0.1403 0.03396 0.071824 420 228 139 100 44 24 19 11 8 0 7 
10 10 15 0.0104 10 1 10 4.5478 0.1087 0.026861 0.08039 0 0.048245 0.025503 0.0063237 1.3 98000 0.1128 0.029706 0.077696 510 226 124 60 33 22 9 5 4 0 7 
10 10 15 0.0104 10 1 11 4.5478 0.0806 0.019103 0.067812 0 0.042194 0.020638 0.0046991 0.935 98000 0.0859 0.020231 0.071688 607 198 92 50 23 17 5 1 5 0 2 
10 10 15 0.0104 10 1 12 4.5478 0.0622 0.014225 0.068358 0 0.041766 0.022749 0.0035674 0.705 98000 0.0624 0.0139 0.065894 676 173 78 40 12 10 5 4 1 1 0 
10 10 15 0.0104 10 1 13 4.5478 0.0442 0.0094558 0.064436 0 0.041338 0.020302 0.00254 0.481 98000 0.0469 0.0101 0.10511 749 142 63 31 6 2 4 1 2 0 0 
10 10 15 0.0104 10 1 14 4.5478 0.0337 0.0071615 0.090977 0 0.068074 0.020544 0.002088 0.357 98000 0.034 0.0073714 0.068464 798 124 47 19 6 2 2 0 2 0 0 
