k n_trees depth sparsity v build_time recall var_recall query_time cs_size val_recall val_var_recall val_query_time
10 25 8 0.036 17 0.026713 0.0005 4.98e-05 0.0046662 0.005 0.0009 8.9279e-05 0.0042407
10 25 8 0.036 20 0.026713 0 0 0.0049513 0 0 0 0.0043546
10 25 9 0.036 1 0.0368414 0.8533 0.023833 0.078631 385.86 0.8537 0.020407 0.062617
10 25 9 0.036 2 0.036841 0.6476 0.048983 0.019877 70.159 0.6345 0.044224 0.018234
10 25 9 0.036 3 0.036841 0.4372 0.053269 0.011017 21.729 0.4286 0.049031 0.0095503
10 25 9 0.036 4 0.036841 0.277 0.039691 0.0075839 8.391 0.2627 0.037136 0.0065834
10 25 9 0.036 5 0.036841 0.1679 0.024464 0.0063663 3.7 0.1496 0.022002 0.0054589
10 25 9 0.036 6 0.036841 0.0972 0.012525 0.0057745 1.661 0.0875 0.011725 0.0048829
10 25 9 0.036 7 0.036841 0.0532 0.0063962 0.0053648 0.769 0.0514 0.0065246 0.0046854
10 25 9 0.036 8 0.036841 0.0283 0.0030121 0.0045681 0.352 0.0277 0.0031459 0.0042419
10 25 9 0.036 9 0.036841 0.0163 0.001666 0.0045251 0.187 0.0153 0.0015775 0.0042551
10 25 9 0.036 10 0.036841 0.0096 0.00094879 0.0046942 0.103 0.0079 0.0008084 0.0040454
10 25 9 0.036 11 0.036841 0.0046 0.0004593 0.0045729 0.047 0.0035 0.00033809 0.0040294
10 25 9 0.036 12 0.036841 0.002 0.00021622 0.0045372 0.021 0.002 0.0001962 0.0040126
10 25 9 0.036 13 0.036841 0.0008 7.9439e-05 0.0045802 0.008 0.0009 8.9279e-05 0.0040301
10 25 9 0.036 14 0.036841 0.0003 2.994e-05 0.0043785 0.003 0.0003 2.994e-05 0.0039624
10 25 9 0.036 15 0.036841 0.0001 1e-05 0.0044336 0.001 0.0001 1e-05 0.0040739
10 25 9 0.036 16 0.036841 0 0 0.0043341 0 0 0 0.0039955
10 25 9 0.036 17 0.036841 0 0 0.0045827 0 0 0 0.0040464
10 25 9 0.036 20 0.036841 0 0 0.0045366 0 0 0 0.0040056
10 25 10 0.036 1 0.0444553 0.7424 0.034437 0.04123 206.69 0.7317 0.031917 0.038488
10 25 10 0.036 2 0.044455 0.4671 0.047815 0.013313 28.599 0.4538 0.045811 0.011604
