k n_trees depth sparsity v build_time recall var_recall query_time cs_size val_recall val_var_recall val_query_time r0 r1 r2 r3 r4 r5 r6 r7 r8 r9 r10
10 10 8 0.0323 5 0.84455 0.0052 0.002075 0.032214 0.329 0.0036 0.00058763 0.032469 974 17 5 1 0 0 1 0 2 0 0 
10 10 8 0.0323 6 0.84455 0.0026 0.00069393 0.032326 0.115 0.0021 0.00028588 0.032398 984 12 2 0 0 2 0 0 0 0 0 
10 10 8 0.0323 7 0.84455 0.0018 0.0004372 0.032205 0.043 0.0013 0.00020852 0.032405 989 8 1 0 2 0 0 0 0 0 0 
10 10 8 0.0323 8 0.84455 0.0014 0.00023828 0.035093 0.019 0.001 0.00015916 0.033664 990 7 2 1 0 0 0 0 0 0 0 
10 10 8 0.0323 9 0.84455 0.001 0.00013914 0.033113 0.011 0.0008 0.0001395 0.032388 992 6 2 0 0 0 0 0 0 0 0 
10 10 8 0.0323 10 0.84455 0.0009 0.0001093 0.032327 0.009 0.0006 0.00011976 0.032375 992 7 1 0 0 0 0 0 0 0 0 
10 10 9 0.0323 1 0.902274 0.2333 0.03888 1.0178 1907.8 0.2246 0.039434 0.97953 162 239 216 159 96 51 33 20 11 10 3 
10 10 9 0.0323 2 0.90227 0.0503 0.013674 0.057806 42.692 0.047 0.012023 0.054668 729 180 34 21 14 10 5 4 1 0 2 
10 10 9 0.0323 3 0.90227 0.0141 0.0039752 0.03406 2.167 0.0119 0.0037722 0.031719 921 49 18 4 2 3 2 0 0 1 0 
10 10 9 0.0323 4 0.90227 0.0058 0.0014278 0.028821 0.32 0.005 0.0012963 0.028984 964 23 10 1 0 1 0 1 0 0 0 
10 10 9 0.0323 5 0.90227 0.0028 0.00053269 0.02924 0.085 0.0023 0.00060532 0.033243 979 17 3 0 0 1 0 0 0 0 0 
10 10 9 0.0323 6 0.90227 0.0018 0.000237 0.030312 0.024 0.0012 0.00017874 0.029974 985 12 3 0 0 0 0 0 0 0 0 
10 10 9 0.0323 7 0.90227 0.001 0.00011912 0.029711 0.011 0.0009 0.00014934 0.029016 991 8 1 0 0 0 0 0 0 0 0 
10 10 9 0.0323 8 0.90227 0.0009 0.0001093 0.028799 0.009 0.0007 0.00012964 0.028863 992 7 1 0 0 0 0 0 0 0 0 
10 10 9 0.0323 9 0.90227 0.0008 9.9459e-05 0.028699 0.008 0.0006 0.00011976 0.028921 993 6 1 0 0 0 0 0 0 0 0 
10 10 9 0.0323 10 0.90227 0.0008 9.9459e-05 0.029095 0.008 0.0006 0.00011976 0.029366 993 6 1 0 0 0 0 0 0 0 0 
10 10 10 0.0323 1 0.951721 0.1699 0.030875 0.98237 962.61 0.1607 0.030156 0.52814 286 253 218 117 67 19 11 11 12 3 3 
10 10 10 0.0323 2 0.95172 0.0262 0.0059996 0.043212 13.361 0.0275 0.0068406 0.038243 842 106 29 7 8 3 5 0 0 0 0 
10 10 10 0.0323 3 0.95172 0.0064 0.0013604 0.030776 0.5 0.0072 0.0015497 0.029979 957 31 8 1 2 0 1 0 0 0 0 
10 10 10 0.0323 4 0.95172 0.0028 0.00053269 0.028528 0.051 0.0029 0.00050209 0.028451 979 17 3 0 0 1 0 0 0 0 0 
10 10 10 0.0323 5 0.95172 0.0018 0.000237 0.032621 0.02 0.0015 0.00022798 0.030172 985 12 3 0 0 0 0 0 0 0 0 
10 10 10 0.0323 6 0.95172 0.0011 0.00012892 0.030038 0.011 0.0011 0.00016896 0.02912 990 9 1 0 0 0 0 0 0 0 0 
10 10 10 0.0323 7 0.95172 0.0009 0.0001093 0.029226 0.009 0.0009 0.00014934 0.029102 992 7 1 0 0 0 0 0 0 0 0 
10 10 10 0.0323 8 0.95172 0.0008 9.9459e-05 0.029607 0.008 0.0006 0.00011976 0.028751 993 6 1 0 0 0 0 0 0 0 0 
10 10 10 0.0323 9 0.95172 0.0008 9.9459e-05 0.028643 0.008 0.0006 0.00011976 0.027934 993 6 1 0 0 0 0 0 0 0 0 
10 10 10 0.0323 10 0.95172 0.0007 8.96e-05 0.028234 0.007 0.0004 3.988e-05 0.028347 994 5 1 0 0 0 0 0 0 0 0 
10 10 11 0.0323 1 1.05252 0.1033 0.019178 0.30673 484.13 0.1022 0.018714 0.30168 465 283 131 61 23 19 11 4 3 0 0 
10 10 11 0.0323 2 1.0525 0.0144 0.0021548 0.036 3.932 0.013 0.0025135 0.033315 890 84 21 3 1 1 0 0 0 0 0 
10 10 11 0.0323 3 1.0525 0.0037 0.00073705 0.029106 0.112 0.0037 0.00075707 0.028463 973 22 3 0 1 1 0 0 0 0 0 
10 10 11 0.0323 4 1.0525 0.0024 0.00051475 0.028762 0.027 0.0019 0.00036676 0.033613 984 11 4 0 0 1 0 0 0 0 0 
10 10 11 0.0323 5 1.0525 0.0019 0.00036676 0.028732 0.019 0.0012 0.00017874 0.02849 987 9 3 0 1 0 0 0 0 0 0 
10 10 11 0.0323 6 1.0525 0.0016 0.0002577 0.028727 0.016 0.001 0.00015916 0.028503 988 9 2 1 0 0 0 0 0 0 0 
10 10 11 0.0323 7 1.0525 0.001 0.00011912 0.028516 0.01 0.0007 0.00012964 0.027945 991 8 1 0 0 0 0 0 0 0 0 
10 10 11 0.0323 8 1.0525 0.001 0.00011912 0.028854 0.01 0.0007 0.00012964 0.028423 991 8 1 0 0 0 0 0 0 0 0 
10 10 11 0.0323 9 1.0525 0.0008 9.9459e-05 0.028856 0.008 0.0007 0.00012964 0.028477 993 6 1 0 0 0 0 0 0 0 0 
10 10 11 0.0323 10 1.0525 0.0008 9.9459e-05 0.028891 0.008 0.0005 0.00010986 0.028447 993 6 1 0 0 0 0 0 0 0 0 
10 10 12 0.0323 1 1.1479 0.0728 0.014214 0.19424 242.66 0.0732 0.013135 0.16651 583 248 104 28 18 9 5 1 3 0 1 
10 10 12 0.0323 2 1.1479 0.0085 0.0020198 0.037455 1.326 0.0079 0.0015091 0.034437 945 41 7 3 1 1 2 0 0 0 0 
10 10 12 0.0323 3 1.1479 0.0034 0.00078923 0.030203 0.056 0.0029 0.00062221 0.029681 978 15 5 1 0 0 1 0 0 0 0 
10 10 12 0.0323 4 1.1479 0.0022 0.00051568 0.029869 0.023 0.0014 0.00019824 0.029375 987 7 5 0 0 1 0 0 0 0 0 
10 10 12 0.0323 5 1.1479 0.0017 0.00034746 0.029547 0.017 0.0012 0.00017874 0.029364 989 7 3 0 1 0 0 0 0 0 0 
10 10 12 0.0323 6 1.1479 0.0014 0.00021826 0.029649 0.014 0.0009 0.00014934 0.029314 989 9 1 1 0 0 0 0 0 0 0 
10 10 12 0.0323 7 1.1479 0.0012 0.00015872 0.029571 0.012 0.0008 0.0001395 0.034574 990 8 2 0 0 0 0 0 0 0 0 
10 10 12 0.0323 8 1.1479 0.0009 0.0001093 0.029824 0.009 0.0007 0.00012964 0.029423 992 7 1 0 0 0 0 0 0 0 0 
10 10 12 0.0323 9 1.1479 0.0008 9.9459e-05 0.029779 0.008 0.0007 0.00012964 0.029384 993 6 1 0 0 0 0 0 0 0 0 
10 10 12 0.0323 10 1.1479 0.0008 9.9459e-05 0.029645 0.008 0.0006 0.00011976 0.029334 993 6 1 0 0 0 0 0 0 0 0 
10 25 6 0.0323 1 1.16008 0.8645 0.02027 14.878 29769 0.8592 0.022618 14.173 0 0 0 2 10 18 55 121 188 232 374 
10 25 6 0.0323 2 1.1601 0.6159 0.061339 3.4533 7075.8 0.6097 0.064941 3.4151 6 21 45 78 126 135 148 125 93 102 121 
10 25 6 0.0323 3 1.1601 0.3882 0.07948 0.87879 1593.3 0.3876 0.080827 0.85823 72 150 171 133 123 101 61 48 40 38 63 
10 25 6 0.0323 4 1.1601 0.2272 0.070591 0.3227 391.67 0.2279 0.070963 0.30788 288 249 151 92 48 47 28 20 21 18 38 
10 25 6 0.0323 5 1.1601 0.1385 0.055723 0.17882 120.86 0.1298 0.052464 0.17334 527 210 84 62 25 15 14 12 11 10 30 
10 25 6 0.0323 6 1.1601 0.0851 0.04165 0.13198 49.701 0.0788 0.036687 0.1319 718 134 48 21 13 17 9 5 5 8 22 
10 25 6 0.0323 7 1.1601 0.0544 0.02939 0.13072 25.484 0.0491 0.023743 0.13973 823 88 27 14 6 6 2 9 6 7 12 
10 25 6 0.0323 8 1.1601 0.04 0.022683 0.11739 14.494 0.0332 0.016694 0.12396 881 53 17 10 4 6 4 9 3 4 9 
10 25 6 0.0323 9 1.1601 0.0291 0.015659 0.11718 8.749 0.0214 0.010513 0.12112 912 34 16 8 5 6 6 2 3 3 5 
10 25 6 0.0323 10 1.1601 0.0196 0.0096655 0.11552 5.252 0.0145 0.0068466 0.11997 929 34 14 6 2 4 3 1 2 3 2 
10 25 6 0.0323 11 1.1601 0.0138 0.006436 0.11447 3.2 0.0098 0.0048888 0.1192 946 28 11 2 3 3 2 1 2 0 2 
10 25 6 0.0323 12 1.1601 0.0093 0.0043679 0.11201 1.974 0.0077 0.0038145 0.11865 962 20 8 3 2 0 1 2 0 0 2 
10 25 6 0.0323 13 1.1601 0.0073 0.0034402 0.11029 1.231 0.0057 0.0022397 0.11376 968 19 6 2 1 0 2 0 0 0 2 
10 25 6 0.0323 14 1.1601 0.006 0.0027267 0.10896 0.827 0.0047 0.0017296 0.11364 971 20 4 1 0 2 0 0 0 1 1 
10 25 6 0.0323 15 1.1601 0.0051 0.0024264 0.11076 0.565 0.0033 0.00075987 0.11371 977 14 4 2 1 0 0 0 0 1 1 
10 25 6 0.0323 16 1.1601 0.004 0.0016657 0.10943 0.35 0.0027 0.00058329 0.11349 981 11 5 1 0 0 0 0 2 0 0 
10 25 6 0.0323 17 1.1601 0.0028 0.00059275 0.10872 0.196 0.002 0.00037638 0.11343 982 12 4 0 2 0 0 0 0 0 0 
10 25 6 0.0323 20 1.1601 0.001 0.00011912 0.10866 0.016 0.0012 0.00017874 0.11346 991 8 1 0 0 0 0 0 0 0 0 
10 25 7 0.0323 1 1.41529 0.7361 0.037785 8.4152 16652 0.7314 0.039494 9.1601 0 0 10 21 48 105 144 174 173 155 170 
10 25 7 0.0323 2 1.4153 0.4265 0.069517 1.1095 2386.1 0.411 0.072411 1.1592 38 100 150 164 154 103 89 56 54 36 56 
10 25 7 0.0323 3 1.4153 0.2262 0.063297 0.25219 369.66 0.2103 0.060584 0.24503 263 244 171 107 65 35 30 17 21 17 30 
10 25 7 0.0323 4 1.4153 0.118 0.044901 0.13757 76.533 0.1096 0.039547 0.11885 553 215 97 41 20 9 14 15 8 10 18 
10 25 7 0.0323 5 1.4153 0.0637 0.028381 0.096455 23.943 0.0581 0.023798 0.095916 769 117 32 23 14 7 9 11 6 3 9 
10 25 7 0.0323 6 1.4153 0.0404 0.018747 0.077047 10.159 0.0344 0.014271 0.077817 856 68 22 17 8 7 5 5 4 3 5 
10 25 7 0.0323 7 1.4153 0.0263 0.01207 0.074028 5.116 0.0209 0.0092625 0.076131 900 47 19 12 8 3 1 2 1 3 4 
10 25 7 0.0323 8 1.4153 0.0175 0.0080518 0.073348 2.845 0.0134 0.0051656 0.075321 930 36 15 4 4 3 1 3 0 1 3 
10 25 7 0.0323 9 1.4153 0.0112 0.0046993 0.072843 1.69 0.0096 0.0037916 0.074302 951 25 14 2 2 0 2 2 0 1 1 
10 25 7 0.0323 10 1.4153 0.0088 0.0037263 0.075383 1.103 0.0072 0.0029912 0.074867 959 24 10 1 1 1 1 1 0 1 1 
10 25 7 0.0323 11 1.4153 0.0068 0.0031169 0.076982 0.703 0.0056 0.0020707 0.08435 969 19 7 0 1 0 2 0 0 1 1 
10 25 7 0.0323 12 1.4153 0.0053 0.0025445 0.072309 0.461 0.0043 0.001493 0.074734 976 16 4 0 0 1 1 0 1 0 1 
10 25 7 0.0323 13 1.4153 0.0046 0.0019608 0.072232 0.315 0.0033 0.0011002 0.074653 979 13 4 0 1 0 2 0 0 1 0 
10 25 7 0.0323 14 1.4153 0.0038 0.001487 0.072423 0.195 0.0025 0.00048423 0.074625 981 13 3 0 0 1 1 0 1 0 0 
10 25 7 0.0323 15 1.4153 0.0029 0.00084243 0.072202 0.101 0.0022 0.00039556 0.074654 983 12 3 0 0 1 1 0 0 0 0 
10 25 7 0.0323 16 1.4153 0.0026 0.00069393 0.072166 0.053 0.0017 0.00034746 0.074596 984 12 2 0 0 2 0 0 0 0 0 
10 25 7 0.0323 17 1.4153 0.0022 0.00051568 0.076978 0.032 0.0014 0.00021826 0.084206 986 10 2 1 0 1 0 0 0 0 0 
10 25 7 0.0323 20 1.4153 0.0011 0.00018898 0.07691 0.011 0.0009 0.00014934 0.083058 992 6 1 1 0 0 0 0 0 0 0 
10 25 8 0.0323 1 1.41948 0.571 0.054493 4.8406 8878.1 0.5662 0.054752 4.5233 3 24 61 97 136 159 154 126 103 66 71 
10 25 8 0.0323 2 1.4195 0.2598 0.06611 0.45404 768.95 0.2523 0.060535 0.44559 201 245 154 136 77 50 28 41 17 22 29 
10 25 8 0.0323 3 1.4195 0.1169 0.044349 0.11215 89.341 0.11 0.038779 0.10626 579 184 82 55 22 24 10 8 9 10 17 
10 25 8 0.0323 4 1.4195 0.0606 0.027655 0.067719 18.218 0.0522 0.022337 0.064931 776 113 41 17 14 5 6 3 10 8 7 
10 25 8 0.0323 5 1.4195 0.034 0.0162 0.058077 6.007 0.0284 0.011925 0.057767 875 63 26 4 6 3 6 7 5 1 4 
10 25 8 0.0323 6 1.4195 0.0213 0.0088251 0.055499 2.443 0.0185 0.0078556 0.05623 917 43 10 8 4 9 3 3 2 0 1 
10 25 8 0.0323 7 1.4195 0.0127 0.004253 0.054962 1.093 0.0128 0.004841 0.058658 940 30 14 9 2 1 2 0 1 1 0 
10 25 8 0.0323 8 1.4195 0.008 0.0028388 0.055172 0.555 0.0081 0.0028072 0.055883 958 26 10 2 0 1 1 0 1 1 0 
10 25 8 0.0323 9 1.4195 0.0056 0.0020707 0.054558 0.277 0.0061 0.0019147 0.055721 971 19 5 2 0 0 2 0 0 1 0 
10 25 8 0.0323 10 1.4195 0.0047 0.0017697 0.053667 0.177 0.0042 0.0013437 0.054729 975 17 5 0 0 1 1 0 0 1 0 
10 25 8 0.0323 11 1.4195 0.0037 0.0013376 0.053553 0.124 0.0035 0.001219 0.054707 980 14 3 1 0 0 1 0 1 0 0 
10 25 8 0.0323 12 1.4195 0.0031 0.0011015 0.056591 0.095 0.0033 0.0010201 0.059976 984 10 4 0 0 0 1 1 0 0 0 
10 25 8 0.0323 13 1.4195 0.0025 0.00062437 0.053495 0.069 0.0025 0.00072447 0.054695 985 10 3 0 1 1 0 0 0 0 0 
10 25 8 0.0323 14 1.4195 0.0021 0.00048608 0.054197 0.044 0.0022 0.00051568 0.055382 987 8 4 0 0 1 0 0 0 0 0 
10 25 8 0.0323 15 1.4195 0.002 0.00045646 0.054182 0.027 0.0016 0.00029774 0.055368 987 9 3 0 0 1 0 0 0 0 0 
10 25 8 0.0323 16 1.4195 0.0019 0.00042682 0.054158 0.022 0.0016 0.00029774 0.05537 987 10 2 0 0 1 0 0 0 0 0 
10 25 8 0.0323 17 1.4195 0.0016 0.00021766 0.054202 0.017 0.0012 0.00019876 0.055386 987 10 3 0 0 0 0 0 0 0 0 
10 25 8 0.0323 20 1.4195 0.0009 0.0001093 0.053537 0.009 0.0006 0.00011976 0.054667 992 7 1 0 0 0 0 0 0 0 0 
10 25 9 0.0323 1 1.49167 0.427 0.058329 2.5339 4605.5 0.4401 0.05766 2.4291 26 88 138 162 182 141 79 70 37 43 34 
10 25 9 0.0323 2 1.4917 0.157 0.045657 0.18617 247.44 0.1586 0.04357 0.1864 407 238 148 70 48 22 20 10 11 14 12 
10 25 9 0.0323 3 1.4917 0.0639 0.024431 0.066319 22.66 0.062 0.020456 0.062137 737 145 39 21 16 11 10 7 5 5 4 
10 25 9 0.0323 4 1.4917 0.0308 0.011603 0.051425 4.41 0.0269 0.0095159 0.049822 866 72 25 12 6 5 6 3 2 2 1 
10 25 9 0.0323 5 1.4917 0.0147 0.0049989 0.047001 1.433 0.0141 0.0051964 0.047017 928 40 16 6 4 2 1 1 1 0 1 
10 25 9 0.0323 6 1.4917 0.0095 0.0030028 0.046816 0.56 0.0083 0.0027639 0.046983 948 31 14 2 2 0 2 0 0 0 1 
10 25 9 0.0323 7 1.4917 0.0057 0.0019394 0.046414 0.28 0.0055 0.0018616 0.04688 965 28 4 0 0 0 2 0 0 1 0 
10 25 9 0.0323 8 1.4917 0.0043 0.001453 0.046454 0.158 0.004 0.0011852 0.047425 975 19 3 0 1 0 1 0 1 0 0 
10 25 9 0.0323 9 1.4917 0.0034 0.0010094 0.046521 0.099 0.003 0.00089189 0.046886 979 16 3 0 0 1 0 1 0 0 0 
10 25 9 0.0323 10 1.4917 0.003 0.00085185 0.046319 0.054 0.0024 0.00061485 0.046876 982 13 3 0 0 1 1 0 0 0 0 
10 25 9 0.0323 11 1.4917 0.0024 0.00051475 0.046683 0.033 0.0022 0.00047564 0.046891 984 11 4 0 0 1 0 0 0 0 0 
10 25 9 0.0323 12 1.4917 0.002 0.00037638 0.046829 0.025 0.0018 0.00037714 0.047351 986 10 3 0 1 0 0 0 0 0 0 
10 25 9 0.0323 13 1.4917 0.0017 0.00022734 0.046727 0.019 0.0013 0.00020852 0.046884 986 11 3 0 0 0 0 0 0 0 0 
