k n_trees depth sparsity k_build b v build_time recall var_recall query_time projection_time traversal_time vote_time exact_time cs_size n_train val_recall val_var_recall val_query_time r0 r1 r2 r3 r4 r5 r6 r7 r8 r9 r10
10 30 14 0.0323 10 1 50 81.141 0.0035 0.0021999 0.041877 0 0.011896 0.029679 8.2434e-05 0.038 100000 0.0047 0.0037316 0.041714 991 3 1 1 1 1 0 0 1 0 1 
10 30 14 0.0323 10 1 60 81.141 0.0026 0.0018151 0.042239 0 0.012018 0.029903 7.6778e-05 0.028 100000 0.0029 0.002404 0.04172 994 1 2 1 0 0 0 0 1 0 1 
10 30 14 0.0323 10 1 70 81.141 0.001 0.00065966 0.041923 0 0.011934 0.02972 5.196e-05 0.012 100000 0.0025 0.002246 0.041689 997 2 0 0 0 0 0 0 1 0 0 
10 30 14 0.0323 10 1 80 81.141 0.0008 0.00064 0.041812 0 0.011853 0.029693 4.7936e-05 0.01 100000 0.0023 0.0020868 0.041717 999 0 0 0 0 0 0 0 1 0 0 
10 30 14 0.0323 10 1 90 81.141 0.0007 0.00049 0.041828 0 0.011866 0.029702 4.4443e-05 0.007 100000 0.0012 0.0010396 0.041664 999 0 0 0 0 0 0 1 0 0 0 
10 30 14 0.0323 10 1 100 81.141 0.0003 9e-05 0.041913 0 0.011873 0.029783 4.123e-05 0.003 100000 0.0002 4e-05 0.041662 999 0 0 1 0 0 0 0 0 0 0 
10 30 14 0.0323 10 1 125 81.141 0 0 0.041882 0 0.011855 0.029769 3.5186e-05 0 100000 0 0 0.041647 1000 0 0 0 0 0 0 0 0 0 0 
10 30 14 0.0323 10 1 150 81.141 0 0 0.041861 0 0.011848 0.029752 4.5965e-05 0 100000 0 0 0.041681 1000 0 0 0 0 0 0 0 0 0 0 
10 30 14 0.0323 10 1 175 81.141 0 0 0.041825 0 0.011856 0.029713 3.4846e-05 0 100000 0 0 0.041638 1000 0 0 0 0 0 0 0 0 0 0 
10 30 14 0.0323 10 1 200 81.141 0 0 0.041904 0 0.011911 0.029745 3.5296e-05 0 100000 0 0 0.041632 1000 0 0 0 0 0 0 0 0 0 0 
10 30 14 0.0323 10 1 250 81.141 0 0 0.041879 0 0.011884 0.029729 4.4675e-05 0 100000 0 0 0.041645 1000 0 0 0 0 0 0 0 0 0 0 
10 30 14 0.0323 10 1 300 81.141 0 0 0.042051 0 0.011939 0.029856 3.5151e-05 0 100000 0 0 0.041775 1000 0 0 0 0 0 0 0 0 0 0 
10 30 14 0.0323 10 1 400 81.141 0 0 0.042283 0 0.011971 0.030056 3.5321e-05 0 100000 0 0 0.041666 1000 0 0 0 0 0 0 0 0 0 0 
10 30 14 0.0323 10 1 500 81.141 0 0 0.041788 0 0.011869 0.029658 4.5413e-05 0 100000 0 0 0.041614 1000 0 0 0 0 0 0 0 0 0 0 
10 30 14 0.0323 10 1 750 81.141 0 0 0.041898 0 0.011899 0.029743 3.5355e-05 0 100000 0 0 0.041651 1000 0 0 0 0 0 0 0 0 0 0 
10 30 14 0.0323 10 1 1000 81.141 0 0 0.041823 0 0.011866 0.029707 3.5207e-05 0 100000 0 0 0.041624 1000 0 0 0 0 0 0 0 0 0 0 
10 30 14 0.0323 10 1 1250 81.141 0 0 0.041935 0 0.011916 0.029752 4.6505e-05 0 100000 0 0 0.041499 1000 0 0 0 0 0 0 0 0 0 0 
10 30 14 0.0323 10 1 1500 81.141 0 0 0.041388 0 0.011854 0.029284 3.4538e-05 0 100000 0 0 0.041165 1000 0 0 0 0 0 0 0 0 0 0 
10 30 14 0.0323 10 1 2000 81.141 0 0 0.041851 0 0.011875 0.029722 3.5183e-05 0 100000 0 0 0.041654 1000 0 0 0 0 0 0 0 0 0 0 
10 30 16 0.0323 10 1 1 108.956 0.3556 0.065594 0.40814 0 0.043264 0.072705 0.29189 469.39 100000 0.3454 0.063462 0.30605 76 151 193 148 121 110 67 32 36 33 33 
10 30 16 0.0323 10 1 2 108.96 0.1686 0.050885 0.077649 0 0.025357 0.029887 0.022174 43.441 100000 0.1668 0.048867 0.075634 366 293 123 66 46 23 16 21 19 15 12 
10 30 16 0.0323 10 1 3 108.96 0.0969 0.03964 0.052996 0 0.018782 0.028454 0.0054635 8.201 100000 0.0952 0.035753 0.051244 642 187 49 32 22 13 13 9 13 10 10 
10 30 16 0.0323 10 1 4 108.96 0.0659 0.030718 0.047934 0 0.01749 0.027758 0.0024133 2.846 100000 0.0614 0.027518 0.046983 774 105 39 21 12 8 10 6 10 7 8 
10 30 16 0.0323 10 1 5 108.96 0.049 0.025264 0.045906 0 0.016918 0.027435 0.0012976 1.361 100000 0.0434 0.021778 0.045256 837 82 24 11 3 8 9 7 7 4 8 
10 30 16 0.0323 10 1 6 108.96 0.039 0.022161 0.048348 0 0.019095 0.028169 0.000843 0.829 100000 0.0332 0.017756 0.045993 886 51 14 10 3 5 8 8 3 4 8 
10 30 16 0.0323 10 1 7 108.96 0.0305 0.018478 0.047292 0 0.018471 0.028011 0.00057445 0.554 100000 0.0259 0.015395 0.046756 917 36 10 3 4 6 4 7 3 3 7 
10 30 16 0.0323 10 1 8 108.96 0.0254 0.016171 0.043342 0 0.015658 0.027024 0.00042374 0.397 100000 0.0214 0.013696 0.043272 934 28 5 6 4 3 3 4 3 3 7 
10 30 16 0.0323 10 1 9 108.96 0.0224 0.014833 0.043716 0 0.015999 0.027115 0.00036937 0.317 100000 0.0179 0.011922 0.043372 947 18 5 6 4 2 3 3 2 3 7 
10 30 16 0.0323 10 1 10 108.96 0.0199 0.014008 0.047059 0 0.018552 0.027951 0.00032434 0.269 100000 0.015 0.010506 0.046313 957 13 6 2 2 3 3 2 2 3 7 
10 30 16 0.0323 10 1 11 108.96 0.0179 0.012802 0.046159 0 0.017822 0.027829 0.0002784 0.233 100000 0.0135 0.010138 0.045726 962 11 5 2 4 1 1 3 2 2 7 
10 30 16 0.0323 10 1 12 108.96 0.0163 0.011736 0.042753 0 0.015369 0.026913 0.0002412 0.2 100000 0.0123 0.0095483 0.042754 966 9 5 2 3 1 2 2 2 1 7 
10 30 16 0.0323 10 1 13 108.96 0.0146 0.010838 0.043284 0 0.0159 0.026924 0.00022661 0.174 100000 0.0115 0.0091069 0.043051 971 6 5 3 2 1 1 1 2 1 7 
10 30 16 0.0323 10 1 14 108.96 0.0131 0.0099884 0.046742 0 0.018351 0.027951 0.00020778 0.152 100000 0.0106 0.0084961 0.046024 975 4 6 2 1 1 1 0 3 0 7 
10 30 16 0.0323 10 1 15 108.96 0.0121 0.0094931 0.045407 0 0.017443 0.027554 0.00018324 0.136 100000 0.009 0.007046 0.041889 977 6 2 4 0 0 1 1 2 0 7 
10 30 16 0.0323 10 1 16 108.96 0.0108 0.008632 0.042514 0 0.015642 0.026469 0.00017576 0.122 100000 0.0081 0.0064909 0.042345 980 4 4 2 0 0 2 0 1 0 7 
10 30 16 0.0323 10 1 17 108.96 0.0099 0.0082603 0.043236 0 0.015823 0.027029 0.00015483 0.111 100000 0.0077 0.0063571 0.042945 983 4 2 1 0 2 0 0 1 0 7 
10 30 16 0.0323 10 1 18 108.96 0.0095 0.0080678 0.043427 0 0.015889 0.027163 0.00015053 0.104 100000 0.0071 0.0061858 0.042976 984 4 1 2 0 1 0 0 1 0 7 
10 30 16 0.0323 10 1 19 108.96 0.0089 0.0078987 0.046616 0 0.018311 0.027936 0.00013988 0.097 100000 0.0059 0.0054807 0.045884 986 4 1 0 0 1 0 0 1 0 7 
10 30 16 0.0323 10 1 20 108.96 0.0088 0.0078104 0.045689 0 0.01763 0.027701 0.00013224 0.094 100000 0.0057 0.0053429 0.045368 986 4 1 0 1 0 0 0 1 0 7 
10 30 16 0.0323 10 1 22 108.96 0.0082 0.0077405 0.042397 0 0.015243 0.026807 0.00011744 0.086 100000 0.005 0.00498 0.04251 991 0 0 0 1 0 0 0 1 0 7 
10 30 16 0.0323 10 1 25 108.96 0.008 0.0076236 0.043038 0 0.015751 0.026938 0.00012949 0.083 100000 0.005 0.00498 0.042759 991 0 1 0 0 0 0 0 1 0 7 
10 30 16 0.0323 10 1 30 108.96 0.0078 0.0074466 0.04647 0 0.018229 0.027902 0.00011303 0.078 100000 0.005 0.00498 0.045797 991 1 0 0 0 0 0 1 0 0 7 
